"sample_id","tree","Intercept","log_n_speakers_norm","n_segments_norm","delta_norm","log_n_speakers_norm.n_segments_norm","log_n_speakers_norm.delta_norm","n_segments_norm.delta_norm"
1375,"long_v3_CCD0.0.25",2.077868556881,0.0436694489343561,0.0161464831142387,-0.147722783945367,-0.0428818971147078,0.040514251002059,0.011375400308784
1376,"long_v3_CCD0.0.25",2.0793145045531,0.044871346981133,0.00901931444996452,-0.163851089934352,-0.0174145002589946,0.0623190010769282,0.0507305729397697
1377,"long_v3_CCD0.0.25",1.94602954349633,0.0159361680851779,0.0145741392309115,-0.158919861825028,-0.0514837918494767,0.00715658268181515,0.046452153025176
1378,"long_v3_CCD0.0.25",1.92026234639404,0.0217939479422084,0.0160963191845721,-0.102468878761522,-0.0232518453999233,0.0256015958699291,0.0803466439375227
1379,"long_v3_CCD0.0.25",1.85731504362964,-0.00915967028720005,-0.0206226475717731,-0.157007147269564,-0.0841377646392268,-0.0135780248197409,0.0505431809542856
1380,"long_v3_CCD0.0.25",2.07677074514181,-0.00385792975042885,0.0951660833484924,-0.0764090752117758,-0.0197738286074017,0.0235798762973006,0.0712111175253475
1381,"long_v3_CCD0.0.25",1.84648290311899,0.0197273087025771,0.102306648790502,-0.111967530920783,-0.0527938339552348,0.0147862120809078,0.0695639409056463
1382,"long_v3_CCD0.0.25",2.12073162750934,-0.0331274559116959,-0.043096722234971,-0.146572348433662,-0.0680250649247215,0.0458819042914019,0.0652403221295874
1383,"long_v3_CCD0.0.25",2.0837173803898,-0.0167610845178635,-0.0489394621584951,-0.140166679130707,-0.0315410101365305,0.047969225036886,0.0953596772895752
1384,"long_v3_CCD0.0.25",2.15372781761179,-0.0533714728211885,-0.0403037748064252,-0.156307000457976,-0.0363128902215979,0.0331929045196202,0.166014936754676
1385,"long_v3_CCD0.0.25",1.98405892394263,-0.0152730345004328,-0.032810552556875,-0.0759533654072958,0.0375290020896631,-0.0238561063508328,0.0876791148008021
1386,"long_v3_CCD0.0.25",2.17667712923593,0.0315278782920375,-0.0249692161494879,-0.10673254540961,-0.032729063175471,-0.0515277857640361,0.136065431587402
1387,"long_v3_CCD0.0.25",1.63302688682815,-0.0247994582368241,0.0353474131717565,-0.0222413546915043,-0.0258484321867662,0.0165828395290536,-0.0128606856023178
1388,"long_v3_CCD0.0.25",1.84315033715757,-0.0168637083990929,0.0557447248990579,-0.124851785712975,-0.0342382185184146,0.118095322589539,-0.0429081630947278
1389,"long_v3_CCD0.0.25",1.91843370198959,0.0143273020613215,0.050546271305966,-0.116412106742595,0.0304762880257902,0.085644781968852,0.0355467218826358
1390,"long_v3_CCD0.0.25",1.84218804267133,0.0336372987045491,0.0214528239423429,-0.103425144672775,-0.0326292028475604,0.0826392450274854,0.000723035436111215
1391,"long_v3_CCD0.0.25",1.82753050658097,0.0329321087723737,0.0580859133523699,-0.14968637205765,-0.052488811495618,0.0502582265525241,0.00580869488401982
1392,"long_v3_CCD0.0.25",1.95915097861908,0.116483148946472,0.040781130917382,-0.0892957325366776,-0.0416270452610998,0.0851878349450308,0.0474118255541382
1393,"long_v3_CCD0.0.25",1.86620357829671,0.0803365028633673,-0.0530874663062593,0.00148696892340707,0.0614961230778127,-0.0377123122637061,0.0834399870228091
1394,"long_v3_CCD0.0.25",2.06343201849048,0.0211171293405652,-0.0210784137962304,-0.12470769520118,-0.060233503438713,0.0178761147594702,0.091850693091423
1395,"long_v3_CCD0.0.25",1.98529368139247,-0.0114539343035165,-0.0169625276278782,-0.113199107765784,-0.098250983631101,-0.0211915816168806,0.0954216155708176
1396,"long_v3_CCD0.0.25",2.04125862018175,0.0230016610461834,0.0209485605293116,-0.0985999682999941,0.0247604968187091,0.0521754218987917,0.035459771721802
1397,"long_v3_CCD0.0.25",2.04027255468133,0.0553967066762754,-0.00403758254179504,-0.132898973836056,-0.0152324633701093,0.0291645609004857,0.00543629790057322
1398,"long_v3_CCD0.0.25",1.96155565939314,0.0782800345879383,-0.0648493272863592,-0.151286386582448,-0.00532174567902948,0.039819402933817,0.0044717757060433
1399,"long_v3_CCD0.0.25",1.89998862325668,0.102678351631256,-0.0391413649821236,-0.101720141916972,0.00366251477221225,0.00133759100589678,0.0859137012985438
1400,"long_v3_CCD0.0.25",1.93979185801211,0.0903622307907925,-0.0205802532576459,-0.0837045817499027,-0.0224522203623186,-0.00599702675747431,0.0853526126248187
1401,"long_v3_CCD0.0.25",1.95204140347811,0.113765977890516,-0.0265031214960897,-0.100365999995011,0.00527565472815061,0.0245455613118878,0.104602286656768
1402,"long_v3_CCD0.0.25",2.04028520621593,0.0423236281879613,0.0235947364132929,-0.110787977488573,-0.00669718168430613,0.027385389425947,0.103866685272688
1403,"long_v3_CCD0.0.25",1.93857339268255,0.0862547621944914,-0.0321279261112633,-0.151784840287163,-0.10816725864598,0.0247985785464108,0.116921702330958
1404,"long_v3_CCD0.0.25",1.90346559471601,0.027638419097906,-0.0425899879964209,-0.0825724692817421,-0.00302008367846404,-0.0469840323387072,0.0733773688262122
1405,"long_v3_CCD0.0.25",1.9516441264786,0.058232990149553,0.00632344068704652,-0.0336603190621966,0.00325998674597921,-0.0301217569749665,0.116705223793497
1406,"long_v3_CCD0.0.25",1.92451266910107,0.0521432281574674,0.0121762212739541,-0.0449684604099802,0.0256680015343027,0.00520768112439906,0.100515269005131
1407,"long_v3_CCD0.0.25",1.96300183262799,0.0340668453184539,-0.0277441035114558,-0.102925017289494,0.0135869978905714,0.0704302352324585,0.0516754827107769
1408,"long_v3_CCD0.0.25",1.96732815171821,-0.0132985942683633,-0.0473214046777393,-0.125156864706184,-0.00532642136949792,0.00871931717927521,0.0619925716584443
1409,"long_v3_CCD0.0.25",1.96741997625391,0.0302304792135334,0.0152181544022661,-0.15218800369376,-0.100709823929621,0.0224829202527876,0.0486892943533722
1410,"long_v3_CCD0.0.25",1.98444264390355,0.0585161021197599,0.049865121279257,-0.14334724169858,-0.0533509684677335,0.0687161118858735,0.0465565934809485
1411,"long_v3_CCD0.0.25",1.85489324355718,0.111532602542798,0.0542061892680939,-0.0451002633458573,0.0175476864406682,0.110127694650278,0.0965592383161823
1412,"long_v3_CCD0.0.25",1.87692288106297,0.0541399459323244,0.0311644111313197,-0.0459527171175395,0.00972719411030912,0.0862291319445742,0.0399954101740692
1413,"long_v3_CCD0.0.25",1.79490762509249,-0.00100354313412409,0.0106745578095989,-0.0481795149904427,-0.015048953163654,0.0329502650860578,0.034669920687866
1414,"long_v3_CCD0.0.25",1.79547554121989,0.0506009638500402,-0.0237964158025818,-0.0282472857542656,-0.0024028385527336,-0.0184331516435676,0.0703504088855173
1415,"long_v3_CCD0.0.25",1.92945490094756,0.0553004467838547,-0.0074430151019059,-0.0876091692875835,-0.00553397715413726,0.0794876348288771,0.103372257071151
1416,"long_v3_CCD0.0.25",1.98620977822202,-0.00314133753583429,-0.0337933825424007,-0.113163360454415,0.0138221304992926,0.0276657830181962,0.100726331288482
1417,"long_v3_CCD0.0.25",2.08358477732203,0.0110846238048219,-0.0142935259509381,-0.0896844843046495,0.00313200427895431,0.0705810699846954,0.125069769225626
1418,"long_v3_CCD0.0.25",1.88539120470612,-0.0188071361360593,0.0445482113486832,-0.114383725873181,-0.0265682211584145,0.0584743925558195,0.0552899104716221
1419,"long_v3_CCD0.0.25",1.89578603870562,0.0102596178166329,0.0289714425611679,-0.134390208184126,-0.0469167670740296,0.0901366448500762,0.0344019266981183
1420,"long_v3_CCD0.0.25",1.91471501379519,0.0271942927170918,0.0584437913969626,-0.123539736532907,-0.0373758647994701,0.0298887067109762,0.0388418070639138
1421,"long_v3_CCD0.0.25",1.88864403170129,0.0179389985531643,0.128781307513784,-0.106586660159472,0.00347047887256232,-0.025536081475564,0.0152927331118095
1422,"long_v3_CCD0.0.25",2.02148128328237,0.0113466821930587,0.0505048569462057,-0.125134463754168,-0.0529323735723588,0.00131325700381952,0.0615416192675934
1423,"long_v3_CCD0.0.25",1.83040048437491,0.0639389950607174,-0.00970980651765861,-0.0251777915226223,0.0155145617993248,0.118308995704853,0.0426138095392823
1424,"long_v3_CCD0.0.25",1.83122621109858,0.00875767586398647,0.0153304787391349,-0.0668808897664677,-0.0261445303378335,0.111307358066925,0.0291990190402372
1425,"long_v3_CCD0.0.25",2.05927680214468,0.0894454902261654,-0.0642231864548168,-0.0606895376541784,0.050944865505893,0.00997182324232426,0.145158035048453
1426,"long_v3_CCD0.0.25",1.9815450026031,0.102708947313245,-0.0314965233645102,-0.0611240256570449,0.0329706261378731,0.0197329715497739,0.161564890557285
1427,"long_v3_CCD0.0.25",2.0168264956798,0.0848348455041579,-0.0542849984989552,-0.098803662111531,0.025459575957937,0.0369125376362692,0.160659920084301
1428,"long_v3_CCD0.0.25",1.92251448488634,-0.0350869744852533,0.0122948791264531,-0.16554637281649,-0.0266284059865772,0.0125469964925859,0.111125245635535
1429,"long_v3_CCD0.0.25",1.98047560941087,0.0722421610969927,0.0496897556373549,-0.166287404625196,-0.0312248693159438,0.0113110307390449,0.0160505230259823
1430,"long_v3_CCD0.0.25",1.9127077343952,0.0193012260712612,-0.0311170960176181,-0.117144390468029,-0.0297896813372325,-0.0260955840934694,0.0788188389861132
1431,"long_v3_CCD0.0.25",1.96257420492134,-0.0161486247118438,-0.0108526055913473,-0.100090772829299,-0.0470714971897919,-0.015324099085332,0.0759101282478217
1432,"long_v3_CCD0.0.25",2.00704273952285,-0.000735130640511986,-0.0277871123746926,-0.0750561104509534,-0.0273482829259918,0.0246214994257238,0.00682294759155078
1433,"long_v3_CCD0.0.25",1.69095986089321,0.00351642291859564,0.0169365880369371,0.0480042922627928,-0.0250680308347749,-0.0345325044494487,0.0484467752212274
1434,"long_v3_CCD0.0.25",1.89241266102407,-0.0135907364553881,-0.0422139591104437,-0.148159677447697,-0.00359706785163343,0.0406538501858182,0.0427283622178572
1435,"long_v3_CCD0.0.25",2.01407567665301,-0.00231626641971475,-0.0689913419405722,-0.208241106278288,-0.0243420771388438,0.0262127664741626,0.0809595213397893
1436,"long_v3_CCD0.0.25",1.79500866855666,0.0171393970509564,-0.0245018939310303,-0.0285412452037155,-0.0100194038091583,0.0189147603169058,0.0145568887485639
1437,"long_v3_CCD0.0.25",1.99192300390979,-0.0197154925752421,0.0212034230472072,-0.0889771100434721,-0.0458394290997841,-0.0380587687907574,-0.0558135136160502
1438,"long_v3_CCD0.0.25",1.8042900235405,0.00303550719310917,0.00719784513873092,-0.0562225441793255,0.000211425353918734,-0.00516196872018799,-0.0194241336496562
1439,"long_v3_CCD0.0.25",1.90154954074843,0.00995514867835055,-0.00231982444229485,-0.070703359711481,0.00617715180758421,-0.0227023029904015,0.0386901036071816
1440,"long_v3_CCD0.0.25",2.02266895401931,0.0133281578675728,0.0107754407849744,-0.115457382480333,-0.0488111439309024,0.0665012195497592,0.0696050205783937
1441,"long_v3_CCD0.0.25",1.93292689236248,0.044490158279344,-0.045546852236931,-0.131371412229309,-0.0775155219432806,0.0140687494866699,0.0811216566630912
1442,"long_v3_CCD0.0.25",1.92591627979579,-0.0343630775538184,0.0222294641079648,-0.108048666815229,-0.0795685577193616,0.0554415420804324,0.0388195948763201
1443,"long_v3_CCD0.0.25",1.87170168246339,0.0231731376152254,-0.0107259292451474,-0.0930033690344674,-0.0253451411744937,0.044828663572083,0.0712082615764345
1444,"long_v3_CCD0.0.25",1.96410453734887,-0.0342845457367593,0.0502838004533101,-0.0919191754701068,-0.0850871949193237,0.0456581746920482,0.0156680324202176
1445,"long_v3_CCD0.0.25",2.02065211658446,0.00767623356523713,-0.0184771093147467,-0.131526581571118,-0.0202067177528576,0.0685047966601071,0.104787153612493
1446,"long_v3_CCD0.0.25",1.91831572740255,0.02040101055548,-0.0241795615529112,-0.0504788700971741,-0.0125943403675195,0.0890930126989563,0.0691659612392807
1447,"long_v3_CCD0.0.25",2.06346194619976,0.0981151416086135,0.053436509205496,-0.168853970118179,-0.0196369982547599,-0.0179860455332264,0.0911706604363601
1448,"long_v3_CCD0.0.25",1.80022766259426,0.120757326408256,-0.00733984322051129,-0.0344730838052497,0.0145847244670789,-0.000746332106555553,0.0664868995556071
1449,"long_v3_CCD0.0.25",1.86075158837245,-0.00876172025429365,-0.0262973583911147,-0.0670364336182441,0.0243027687796107,0.0239822552174767,0.0762361036371153
1450,"long_v3_CCD0.0.25",1.89220599284907,-0.0318044129375254,-0.0196332493629494,-0.0866370110992806,0.0176959242982517,-0.00922418077391049,0.0525919078750715
1451,"long_v3_CCD0.0.25",1.81018745654428,0.0335702889964595,0.00724514510088393,-0.102696149147163,0.00525897034633079,-0.0339114642950172,-0.00419619242438223
1452,"long_v3_CCD0.0.25",1.7912295751718,-0.00699524996554338,0.000835364051025834,-0.0845483462158703,-0.015176284342017,0.0351476101162578,0.0540076421270551
1453,"long_v3_CCD0.0.25",1.92645896183626,0.0396212312849791,0.0826141616779414,-0.114580435199382,-0.0846069903229176,0.0247712461908769,0.0103009036361679
1454,"long_v3_CCD0.0.25",1.86363127285385,-0.0303646781459057,0.0544365974052163,-0.0624382388570078,-0.0254065576871994,0.0299823706207461,-0.00445384036809107
1455,"long_v3_CCD0.0.25",1.8780081846223,-0.00306320386109941,0.00332328029908817,-0.0434613131611759,-0.0061269745177462,0.0757060341508012,0.0257545228514575
1456,"long_v3_CCD0.0.25",2.03873068510772,0.067849762157238,0.00883641468358252,-0.052113004820248,-0.00112248539261408,0.0653633275202062,0.0180055742671114
1457,"long_v3_CCD0.0.25",1.89365303945388,-0.0226709740921953,0.0173700100204256,-0.131640621929382,-0.0525188403165317,0.0149123448510465,0.0783861522379126
1458,"long_v3_CCD0.0.25",1.90957158882723,0.0966533070433482,-0.0425674993368256,-0.0972284305237635,0.0119659297130468,0.00714908992059565,0.134154714156658
1459,"long_v3_CCD0.0.25",1.99479290334182,0.0609016900433764,0.00794894234374993,-0.0681038664730309,0.00866440796974513,0.0391063980470834,0.0635577971821072
1460,"long_v3_CCD0.0.25",2.06185515762803,0.0169050965523575,-0.00276544125338338,-0.0840201585728601,-0.00873324058277668,0.0198643497809466,0.0830959362807597
1461,"long_v3_CCD0.0.25",1.99934348814705,-0.000258710791883648,0.00627845383021376,-0.108720823246659,-0.0493861044662105,0.0476123785937691,0.0406893501786883
1462,"long_v3_CCD0.0.25",1.96786371122588,0.0490116843492703,0.0542897738607277,-0.0774294135737599,-0.0190960875569033,-0.0175259061367423,0.0438143731810282
1463,"long_v3_CCD0.0.25",2.00655142856334,0.022074449874539,0.0432451793220002,-0.0669673359413515,0.0118525990734985,0.00630685324262638,0.0717885532714699
1464,"long_v3_CCD0.0.25",1.94682495541529,0.0591884596141595,-0.0340096088634979,-0.116223649369936,-0.0227265465214708,0.0286499974236045,0.0246716239144795
1465,"long_v3_CCD0.0.25",2.04923670854669,0.0543364411285907,0.00439837916104033,-0.107936951266376,-0.00340398947703524,0.0858362298912186,0.166278446946543
1466,"long_v3_CCD0.0.25",2.09120588723229,0.0141980838264446,0.0579789346579137,-0.155202086036244,-0.0571957384490414,0.0335574141338926,0.0422588811035943
1467,"long_v3_CCD0.0.25",2.02731478679025,0.0650207920221628,0.0323746224658987,-0.113692679074123,0.00471923517976549,0.0451303232829066,0.093034294314519
1468,"long_v3_CCD0.0.25",2.04468264884653,0.0706816805696058,0.0183187471222413,-0.114097475766701,-0.0116945678503765,0.0332882411019472,0.0984269208212934
1469,"long_v3_CCD0.0.25",1.86871084008723,-0.0587941629253356,0.0462522029374984,-0.0952251877594617,-0.0668572083003384,0.0817318118946405,0.000455517864220893
1470,"long_v3_CCD0.0.25",1.83618463181759,0.0780245568135295,0.0746646955342294,-0.146514714711131,-0.0195893906481906,0.0952032265679845,0.0119743397848979
1471,"long_v3_CCD0.0.25",1.85713036871238,0.0407077237342247,0.0518345321872731,-0.158400881716892,-0.00579497384542456,0.0508282354628371,-0.0392925857465764
1472,"long_v3_CCD0.0.25",2.04393647530608,-0.00316045755099732,0.00454295887381478,-0.0681056751940194,-0.0526198908353993,0.0149496782641592,0.12853214485516
1473,"long_v3_CCD0.0.25",2.06179325721982,0.0315726234766259,0.0116100489099629,-0.0116794206758317,-0.00450956840565547,0.0408522702577684,0.139861560872907
1474,"long_v3_CCD0.0.25",1.88608354596312,0.0185910739453678,0.0314667264762201,-0.189616416762867,-0.0276907456877164,0.00453358635113489,0.032801702127001
1475,"long_v3_CCD0.0.25",1.93028709411013,0.0419407699347689,0.0250697357914133,-0.179977896786403,-0.0226943469381115,0.00372172292821769,0.050758227388168
1476,"long_v3_CCD0.0.25",2.04965807913802,-0.0248930133106511,0.0347927167885677,-0.0555225415304822,-0.0539552516196866,0.0519912528289633,0.0127425159649917
1477,"long_v3_CCD0.0.25",2.05691841350594,0.0436027899671667,-0.035425361817089,-0.138474896491253,0.0168676250533564,0.0460909182009322,0.192207978529328
1478,"long_v3_CCD0.0.25",1.93011531272579,0.00896846243238191,0.0313669090735116,-0.0857133659558186,-0.0766460733597188,-0.0138290373985194,0.0497428726152308
1479,"long_v3_CCD0.0.25",1.82842585191322,0.0507790647357213,0.0337866369393508,-0.0290310786062145,0.0256999332637183,0.0553275964995102,0.0337942495345003
1480,"long_v3_CCD0.0.25",1.84023377872938,0.0584298247323002,0.0304024986456962,-0.0302889033148822,0.0192285112264008,0.0541439726786637,0.0434506778573016
1481,"long_v3_CCD0.0.25",2.0674574952677,-0.00829257142019527,-0.0246683733701188,-0.196913368739438,-0.0829252573700093,0.0251552212927178,0.0826618142516847
1482,"long_v3_CCD0.0.25",2.0080711385483,-0.0278859255010258,-0.0254591462646348,-0.199337392774706,-0.103654964434558,-0.00595346545955914,0.072361645058044
1483,"long_v3_CCD0.0.25",1.97797438279706,5.26895079663858e-06,-0.0699319143464346,-0.202536039413724,-0.0584678184779076,-0.0400854345952503,0.114884035806696
1484,"long_v3_CCD0.0.25",1.97174424582612,-0.0669488247776645,-0.0303438797581273,-0.150979417047629,-0.0791504371556126,-0.00249888770518724,0.0635434960520997
1485,"long_v3_CCD0.0.25",2.08372966767544,-0.0249744049254012,-0.0160064849852973,-0.179218294743671,-0.0618839987916619,0.0298590951442255,0.129771429456447
1486,"long_v3_CCD0.0.25",2.03588827401719,-0.0463439533027016,0.0259726335031338,-0.161584093079524,-0.0924105871948421,0.0691866320781663,0.0851417358811675
1487,"long_v3_CCD0.0.25",2.09484055172163,0.0469076642199123,-0.0358360379583368,-0.0937715229120845,0.0258208516350139,-0.00652819652051773,-0.0172613272096852
1488,"long_v3_CCD0.0.25",2.02357988436779,0.0269288720850515,-0.0384765737672751,-0.0844678583639965,0.036020529957063,0.0306544863683933,-0.0181356636757949
1489,"long_v3_CCD0.0.25",1.99461026057079,0.0733442028163245,-0.0241530333098022,-0.0617020461372309,-0.00524234045537791,0.0132294682601711,0.0144336345118238
1490,"long_v3_CCD0.0.25",1.99384966183249,0.054767768265494,-0.0376411080597772,-0.0772375920976075,0.0264269152478501,-0.0115956788638892,0.131205010030316
1491,"long_v3_CCD0.0.25",2.06051373463552,0.0854546892203467,-0.0996536946754635,-0.0969014928216508,0.0366972782614853,-0.0289389159603969,0.164288030307368
1492,"long_v3_CCD0.0.25",1.91508679758166,0.021181577548893,0.0258607039487462,-0.160267417033472,-0.0644638183599432,0.0627984479861884,0.0462796817035924
1493,"long_v3_CCD0.0.25",2.11708474260661,-0.011579357740032,0.0105923899413145,-0.136649158499163,-0.00327059098074211,-0.0376165354281658,0.0264310938587256
1494,"long_v3_CCD0.0.25",1.94786281601682,-0.0149508838498937,0.0201949651202456,-0.139215689616549,-0.0349274887992121,0.000744875296388914,-0.0460035785098424
1495,"long_v3_CCD0.0.25",1.94172306780776,-0.0283218174230762,-0.0208515565107343,-0.144737017560844,-0.0250212022191245,0.0139142493676902,-0.00133444048806724
1496,"long_v3_CCD0.0.25",1.96312257614089,-0.0131044247244365,-0.0141365691672544,-0.139558457331461,0.00450320560774898,0.0118360789368135,0.0304368249873688
1497,"long_v3_CCD0.0.25",1.98731179840009,-0.0121158190075706,0.00196938140510472,-0.123853979625633,-0.0255258251285735,0.018874059913985,0.0213655405710186
1498,"long_v3_CCD0.0.25",2.0227265332243,-0.00616814658227205,0.00700873816947698,-0.113535205699103,-0.00880203081705115,0.0434063304276189,-0.0120402944806938
1499,"long_v3_CCD0.0.25",1.87915914479823,-0.0175853911651226,-0.040725198179149,-0.0289539162966841,-0.0101208125442932,0.0349395691345317,0.0811315498513032
1500,"long_v3_CCD0.0.25",1.92037616182723,0.0136946330708472,-0.0418522452297779,-0.0658699531215549,0.00615323034314203,-0.00511244418546232,0.0797318458686847
1501,"long_v3_CCD0.0.25",1.94330493522339,0.0407468588213281,-0.0421542302876209,-0.0223998542070716,-0.00753146323153597,-0.0208605701304234,0.091408005932619
1502,"long_v3_CCD0.0.25",1.9742460782855,-0.0157379804058996,-0.0235227488244389,-0.0603627332921723,-0.038452687341236,0.017546407575512,0.0767642903976402
1503,"long_v3_CCD0.0.25",2.07155745460129,-0.0375810708921514,-0.0344507198062889,-0.0606611540544489,0.0146732177340415,0.0743701185800617,0.0712615721244105
1504,"long_v3_CCD0.0.25",1.94531513670516,0.0154865442364187,0.0592850707871336,-0.130998622461644,-0.107558079067903,0.0391347761798378,0.0359835756703243
1505,"long_v3_CCD0.0.25",1.91941271184514,0.0081867752386703,0.0617313971168476,-0.0574664872285989,-0.0626149193608497,-0.00644542653750265,0.052766946426084
1506,"long_v3_CCD0.0.25",2.02960929356037,-0.0132448452614125,-0.00987541756435797,-0.105788643335742,-0.0766379330428453,-0.0164151899902168,0.0185061617538161
1507,"long_v3_CCD0.0.25",1.85932227526763,-0.0445803189559189,0.0613056691565558,-0.154735914540849,-0.084775580177549,0.0465956520046229,0.019169830570752
1508,"long_v3_CCD0.0.25",1.88513614197752,-0.00484618996089252,0.0255268850629428,-0.0957023706136021,-0.0208079916968593,0.0459020506976434,0.00111044818269645
1509,"long_v3_CCD0.0.25",1.87915533749237,-0.0133033215006937,-0.0144240662531693,-0.0939474561306038,0.0212502574127751,0.0609927335415006,-0.0191975168060505
1510,"long_v3_CCD0.0.25",2.01057673232686,0.00245721882257613,0.0243791692904475,-0.112248404982042,-0.0398594056080648,0.0115400424917127,0.0508694739132012
1511,"long_v3_CCD0.0.25",1.89848880168211,0.0168750721323002,-0.00445934695603545,-0.0886096446179355,-0.00231546143368783,0.00107101083266216,0.0400112239974332
1512,"long_v3_CCD0.0.25",1.89152519969977,-0.00977685183747511,0.0289058541823664,-0.162196757568444,-0.0593423181841191,0.0216825190903443,0.0895775401355169
1513,"long_v3_CCD0.0.25",2.01167905348637,0.0293443764259259,-0.00255137873110563,-0.212755250363467,-0.0824334704280849,0.00438245146519987,0.0925658591836547
1514,"long_v3_CCD0.0.25",1.8279900016795,0.0446052201665816,-0.0440642883129741,-0.0523719844178465,-0.0112508144787473,-0.0539874777254818,0.135282000434772
1515,"long_v3_CCD0.0.25",1.95572033068499,0.0263990463387804,-0.0224591967530039,-0.0917110345861003,-0.0671664780714839,0.0105281666567373,0.0858555207432867
1516,"long_v3_CCD0.0.25",2.01150639373836,0.00165453855485078,0.03906862864309,-0.082870028827454,-0.0191463976654161,-0.0498308750165383,0.120555330882361
1517,"long_v3_CCD0.0.25",1.92624499102337,0.020692904051109,0.0049051621569402,-0.0142213653872808,-0.010804994470821,0.0281734333183129,0.00733685543459731
1518,"long_v3_CCD0.0.25",1.91220637431483,-0.0408082297841171,0.0223802606830912,-0.155544546963005,-0.0388347331679345,-0.0012784629305351,0.040957172316402
1519,"long_v3_CCD0.0.25",1.98990187271376,0.024076346098126,0.0215046637940766,-0.121926891755701,-0.0760221648410948,-0.0112844306104904,0.0445622277410229
1520,"long_v3_CCD0.0.25",1.98664802942912,0.020685263244454,-0.00610456366041056,-0.137002444343887,-0.0808045636599854,-0.0284468535810443,0.0638490528500673
1521,"long_v3_CCD0.0.25",2.02636396849463,0.0648093313980167,-0.0137263731477993,-0.134782062603708,0.0138287992428584,0.0151148652920949,0.132590177670626
1522,"long_v3_CCD0.0.25",1.97746777268126,0.0382201273632919,0.0214791981965874,-0.0911481622715918,-0.00362687538805522,-0.0340524745234592,0.0346549145428393
1523,"long_v3_CCD0.0.25",1.81600852732715,0.159791950033563,-0.0345088176869675,-0.0713854538111252,0.00614826187629978,-0.0339458298310579,0.0564688661104372
1524,"long_v3_CCD0.0.25",1.84600509920712,-0.0558901139104326,-0.00500090997884169,-0.0747938419678495,-0.0229426470737003,0.0120587194721452,0.0568122945957907
1525,"long_v3_CCD0.0.25",1.88015655202942,0.0368000194577424,0.0155046617638622,-0.095890995637129,-0.0660889988637074,0.034639121792209,0.0362757093977433
1526,"long_v3_CCD0.0.25",1.80780495355949,0.0385342456630664,0.0341054246550941,-0.0134815089775721,0.00307449174588104,-0.0320666018300282,0.0446135712978065
1527,"long_v3_CCD0.0.25",1.97222399397927,0.0426842075769468,0.0431112705671366,-0.11080674140954,-0.00252361371709917,0.107729596665407,0.0454020298300152
1528,"long_v3_CCD0.0.25",1.95562387699878,0.0248096884361481,-0.00292676962378656,-0.124249434176189,-0.0704076570746388,0.0383994599827051,0.0405329432274371
1529,"long_v3_CCD0.0.25",2.02260148723464,0.0155449040328693,-0.00497455029490238,-0.184265354526611,-0.0407947495269805,-0.00461041508517752,0.0524774920212201
1530,"long_v3_CCD0.0.25",2.00380023870279,0.0599758609316949,-0.0689906383037157,-0.172828925913396,-0.0484457122794285,-0.0883721538496039,0.0674670274415711
1531,"long_v3_CCD0.0.25",1.92673490931928,0.0287203794215093,-0.0441813184862961,-0.203252969882051,-0.0649982956260827,-0.0820364632799244,0.0425250177144089
1532,"long_v3_CCD0.0.25",1.88993285342091,0.0648551188613256,0.000507200120603388,-0.0784725345080092,0.0128519903746438,0.0246481823882858,0.0877542914306161
1533,"long_v3_CCD0.0.25",1.81985913424602,0.0315487660400015,0.0470722481668814,-0.119020559019581,-0.00708969894307301,-0.0115707793843243,0.0270521455666119
1534,"long_v3_CCD0.0.25",2.02540879857704,0.101196195585361,-0.000171579986311815,-0.141700720989795,0.0235844239176916,-0.0167036471974681,0.0764751480768011
1535,"long_v3_CCD0.0.25",2.10082137700767,0.0609326312909957,0.0286898523050624,-0.126616200321742,0.00158183460509803,-0.0253899307888476,0.045689654654782
1536,"long_v3_CCD0.0.25",2.21609177160959,0.0855321820589582,0.0199685642717024,-0.177455574363878,0.0143621563669245,0.0176558042039303,0.0422165632366219
1537,"long_v3_CCD0.0.25",1.96562591946379,-0.0257821571691082,0.0449667239257563,-0.171192272980056,-0.109489034121369,-0.0201937110095392,0.00996628056829212
1538,"long_v3_CCD0.0.25",2.0888084106101,0.0284613117450364,0.0341104809556979,-0.0887525197241419,0.00571312275269005,-0.0015012409458291,0.124878988758724
1539,"long_v3_CCD0.0.25",2.14104044691267,0.0435499956051083,-0.00792793064522015,-0.118384250553199,-0.0307607716031025,-0.0514275032783575,0.137463026787521
1540,"long_v3_CCD0.0.25",2.0832900583636,0.0301690975172119,-0.013512723430108,-0.122079637694928,-0.0173363731125357,-0.0599207271087378,0.156570649136237
1541,"long_v3_CCD0.0.25",2.03578558137472,0.0636307907303557,-0.0234174469819855,-0.057133812498559,0.00844510640609872,-0.0028159140202882,0.109519304130329
1542,"long_v3_CCD0.0.25",1.7710572231229,-0.0360998530122002,0.0385587903375464,-0.111723870317504,-0.0165775509990396,0.0376204120804612,-0.0154718742691404
1543,"long_v3_CCD0.0.25",1.98158281657554,0.0292143808396531,-0.0139396102457274,-0.126550621754427,-0.0703812516263748,-0.0018046761517364,0.0969660945648145
1544,"long_v3_CCD0.0.25",1.82829357452597,0.0373941358505893,0.056498233494213,-0.0583817015098846,0.0285599284797798,0.0480190821777956,0.0602326476742539
