"sample_id","tree","Intercept","log_n_speakers_norm","n_segments_norm","delta_norm","log_n_speakers_norm.n_segments_norm","log_n_speakers_norm.delta_norm","n_segments_norm.delta_norm"
3037,"heggarty2024",-5.83080451272889,-0.00419907837416977,0.0280426010909313,-0.0292571467224536,0.0763986114578424,0.0547833697987737,0.015115726548059
3038,"heggarty2024",-5.88879942800768,-0.0675674615815971,-0.0606890173486772,-0.185800951214073,0.0605111317854291,0.0640034794407643,-0.102194242577002
3039,"heggarty2024",-5.95737888781791,-0.0466851287985534,-0.0695455469263824,-0.0518804562812294,-0.00332447103043078,-0.219399291783515,0.0410944358297984
3040,"heggarty2024",-5.96346026629548,0.0356282440070084,-0.0833281948899632,-0.133244399885441,0.025167173027455,0.0150859065790474,-0.0633200930189241
3041,"heggarty2024",-5.89001170936413,-0.10560609455201,-0.00227915878026741,0.0620545201099078,0.0249649565462377,-0.100218336037921,0.0573751447074709
3042,"heggarty2024",-5.93014596183901,-0.0934417018391951,-0.0328170453300935,0.0390872301803703,0.115889709213367,-0.0187214791121659,0.0138592599528453
3043,"heggarty2024",-5.88486297831679,0.0757587842135779,0.0277225594104397,-0.115372560836955,0.0927457662613762,-0.0182799190628935,-0.00475984080943938
3044,"heggarty2024",-5.86255180250681,-0.0478374843139645,0.0536178699050681,-0.017195820032514,-0.0490472624698749,-0.298057508679842,0.211865939435969
3045,"heggarty2024",-5.72373672798451,-0.0383163208160398,-0.129862516111443,-0.338363822212763,-0.0192860563714112,-0.205686177804639,-0.0235928734778727
3046,"heggarty2024",-5.80157687158846,-0.0472422181738871,0.153459648571341,0.0630805886946876,0.0758415125089394,0.0545571467941361,0.114838541184733
3047,"heggarty2024",-5.71236361937659,-0.00582930453404503,-0.0193826403800847,-0.0292558157469288,-0.0364652049161806,-0.209133278033819,0.0897146841466759
3048,"heggarty2024",-6.0910091045112,-0.0107952572630629,-0.0891284869241129,-5.26568495584773e-05,0.1707636626207,-0.0278981847085743,0.0190586753422449
3049,"heggarty2024",-5.77582213424193,-0.0999774765341749,0.106250229773065,-0.164167394072276,-0.0500073292632476,-0.0901061888753729,0.0560967843147523
3050,"heggarty2024",-5.9180987074188,-0.00784561920754985,0.0203084775707013,0.143756768360742,-0.0313308452156962,0.150801656237178,0.070424423653201
3051,"heggarty2024",-5.74866628677886,0.00274185650000668,-0.0228365036052321,-0.0733503334899361,0.0400529950730724,-0.0452619197786738,0.110180376786101
3052,"heggarty2024",-5.86102975107548,-0.0239564459570474,-0.0814565134376747,-0.0850103433379415,0.0226103559720489,-0.0487163957293286,-0.0520370786968389
3053,"heggarty2024",-6.00400102993731,0.0113600889485157,-0.105609763466477,-0.163912357596878,0.0315185204096076,0.036646424653093,-0.0574733923570559
3054,"heggarty2024",-5.77266194206005,-0.106984160922551,-0.0180165181341945,-0.0469842328404221,0.0175366693528883,0.0631536392272411,-0.00270205485504409
3055,"heggarty2024",-5.86659410485103,0.0982725448426089,0.00112666294801321,-0.0555940291027714,0.0931035129670117,-0.000887219316314564,0.0379944987787051
3056,"heggarty2024",-5.8152071149982,-0.0180032495644936,-0.0606899001055215,0.00247450663408938,-0.0142883659828925,0.0197719961408645,0.16487698823159
3057,"heggarty2024",-5.8333201799477,0.046718494040743,0.0190629379661231,0.00619242980894328,0.12385021172383,0.123703416569039,-0.0656577139250532
3058,"heggarty2024",-5.80192113037284,0.065329129329649,0.0270355120937815,0.140844276109856,0.0469360751558804,0.252968861990687,0.249671314762941
3059,"heggarty2024",-5.86067886920236,-0.101012030194572,-0.166055585497589,-0.276640018092482,0.111750198564456,0.00826527683880604,-0.0944043993004558
3060,"heggarty2024",-5.84717079468231,0.0359886444456754,0.0630902282196706,0.0209675632145973,0.00542569945281029,0.0380323974628273,0.0957134596846038
3061,"heggarty2024",-5.49697254589875,0.0538469992534424,-0.135870366432201,0.0348899007507927,0.088799967030843,0.163269578376171,0.119172770617557
3062,"heggarty2024",-5.43880011231125,-0.0132012268993527,-0.0170330018564767,0.104118582601522,0.0986377580507609,0.141697403058292,0.127555475179831
3063,"heggarty2024",-6.17915942064906,0.0286704224587495,0.0264774419922078,-0.0931920051468689,0.163507948889265,-0.276632119698231,0.117378742637675
3064,"heggarty2024",-6.15729668319519,0.023437448770002,0.0288257609595283,-0.119029635666308,0.176245637883973,-0.12967220118079,0.0896332640343262
3065,"heggarty2024",-5.79137684268319,-0.0112476955425391,0.0122091436350606,0.0552829012451456,0.0941399793934293,0.297249079655995,0.0760732041015362
3066,"heggarty2024",-5.87483182097777,-0.00303297940110485,-0.128078016485632,-0.12454821505612,0.061105025788586,-0.187196033530008,0.028195015715587
3067,"heggarty2024",-5.97106208182778,-0.0185684362875067,0.058303283486892,-0.0421626565794399,0.0337800442500775,-0.0221109471413654,0.0405347721305423
3068,"heggarty2024",-5.88396454664775,-0.0279853850627189,-0.0222553266636731,-0.248355762991608,0.0840784406427338,-0.206686430244227,0.0243637096355754
3069,"heggarty2024",-5.83181412186411,0.103244291054577,0.0188231427999694,0.0167140270518573,-0.0263464285873239,0.326209084222097,0.0390528395295386
3070,"heggarty2024",-5.96011345408575,-0.0721220382550992,-0.103252500744905,0.00558783446709593,0.156310220292211,-0.227350267519848,0.241393843869531
3071,"heggarty2024",-5.75342180002859,-0.0495895164158751,0.0151169690783839,-0.117057688840964,-0.0490098951059475,0.0963883089232981,-0.167564463942584
3072,"heggarty2024",-5.96681167181051,-0.0368696661339996,-0.0751537987984355,-0.0872364697700196,0.0931019619056314,-0.10917932381321,-0.0639746518812978
3073,"heggarty2024",-5.71518084104869,-0.00428028628260782,0.0409624599676,0.0504880493231232,0.0331307504280704,0.0162567204634143,0.212472071388762
3074,"heggarty2024",-5.80459279602445,0.0489067637854556,0.0103268826498714,0.00999841612337398,0.132915669197681,0.181970912942562,-0.0169700211030228
3075,"heggarty2024",-6.08695545519909,-0.0274894028227526,0.00976591978552943,0.0633598500992947,-0.022699127969781,-0.181236722950822,0.234046257570172
3076,"heggarty2024",-5.98316316411236,-0.0156542904916691,0.0187881962768417,0.0702544961086164,0.0612042283007975,-0.0453457709283734,0.147344442852322
3077,"heggarty2024",-5.97738313954237,0.00463219277478683,0.0673936757449938,-0.14832246336715,0.02346455976009,0.0498697889611216,-0.146053040118391
3078,"heggarty2024",-5.81083724479143,0.0580907136643612,-0.0420265098687962,0.0897806783060867,0.0920855655521375,-0.0473940685237973,0.26800379599113
3079,"heggarty2024",-5.76072014649315,0.187227451203774,0.0145157126755771,0.148233055751088,-0.0199131679104353,0.291209710087394,0.0752122640728926
3080,"heggarty2024",-5.85728198134166,0.170422060170001,-0.0240480066380289,0.0427378866751547,0.091420796496953,0.209577249272764,0.00463981091805628
3081,"heggarty2024",-5.92124515152402,-0.218899758613609,0.00873053513265828,-0.223134140402306,0.135819550341585,-0.12764050512014,-0.100276548709149
3082,"heggarty2024",-5.93855370751968,-0.0444374338706971,0.0724853765598054,-0.0708159616327254,0.0148895952243361,0.0291719399278139,-0.134313328657712
3083,"heggarty2024",-6.09174404338748,-0.146317825437622,-0.033580888017553,-0.129585535114641,0.00876427098950737,-0.22035725197878,-0.00411416486356637
3084,"heggarty2024",-6.09560307540113,-0.151233538231111,-0.0136336006773143,-0.225240843475787,-0.0729571505399502,-0.167794401517761,-0.0364800101425861
3085,"heggarty2024",-5.59071657717332,-0.0167270013938671,0.0424094413813998,-0.111400131988128,0.210138204926131,-0.0908304000165218,0.0369001110343246
3086,"heggarty2024",-5.7869831519107,-0.0544485303793276,0.0653694504265678,-0.00552299337770197,-0.0425153452031001,-0.091778628479452,0.100606571581021
3087,"heggarty2024",-6.15180612215497,-0.0979111473751279,0.0264959654862181,-0.266142357325722,0.114625790254522,0.0321003987329949,-0.12329051890516
3088,"heggarty2024",-5.79431820896486,0.0296794493990349,-0.0506568060976176,0.00481262037372836,-0.0546808220255183,-0.0735376982452108,0.13496655501595
3089,"heggarty2024",-5.76002203682801,-0.116931130376634,0.0853071730164745,-0.0381091032769306,0.0860540144947042,0.0392168490191368,0.0073913194431703
3090,"heggarty2024",-5.81853455475162,-0.145860482972984,0.137142212707423,-0.0512396700948208,0.0430756845441384,0.00834687617012559,0.0128948531583633
3091,"heggarty2024",-6.01723778233197,0.058872814927225,-0.0669065690490089,-0.0721290233315786,0.0664356430723121,0.0623685597840135,0.0117784208964861
3092,"heggarty2024",-5.67458893383927,-0.144979298365203,0.0119955306689313,-0.174870434356614,-0.00719323565321841,-0.1394545091949,-0.0252272348857443
3093,"heggarty2024",-5.87388639739766,0.219870809091748,-0.141541469883536,0.104493115960754,0.125360591166991,0.207868425775234,0.0485432789643478
3094,"heggarty2024",-5.90355652256405,-0.0730103854072961,0.0227616784455411,-0.127221754862479,0.0975197832276069,0.0951679546482384,-0.00427265194192186
3095,"heggarty2024",-5.92752286875552,0.10720447464014,-0.213528076514613,-0.168965808051275,0.0665888456597083,0.349667091119718,-0.144589691522647
3096,"heggarty2024",-6.07955370352782,0.0311962255295196,-0.126250948563734,0.117330657618506,0.258719252233146,0.0777082747657878,0.0787308862451802
3097,"heggarty2024",-5.71798447223009,-0.0936627234268595,-0.0509844867711019,-0.170066081988598,0.0328441624175593,-0.0327517736041382,0.00668299286650736
3098,"heggarty2024",-5.96340361240104,0.00315926019230089,0.0660161214820555,-0.336087076686514,0.0837701580088285,-0.236792277355826,-0.235396144941926
3099,"heggarty2024",-5.86373662088005,-0.077367084876293,-0.0795321065240143,0.0968347919702355,0.0312137091277844,0.0638554918476799,0.185516455252624
3100,"heggarty2024",-5.91243686534358,0.103633601312189,0.0393729817197985,-0.238064667642355,0.0505912798933159,-0.167972927590221,-0.116254847008433
3101,"heggarty2024",-5.9015187707037,-0.169035867891062,-0.0747991394814428,-0.138407884134173,0.0327068424410595,-0.115201749637675,0.0553105974382335
3102,"heggarty2024",-5.8439414404702,-0.0432268929108425,-0.115801942701002,-0.00710240933800863,0.034325146288667,-0.160057572197225,0.153010782735184
3103,"heggarty2024",-5.82505198844517,0.0412801804410193,0.0427272215930233,-0.0631159107280495,0.0721404289999095,0.140654462968792,-0.0479265630408089
3104,"heggarty2024",-5.8586755211054,0.0257331260965333,0.0203590765052366,-0.122324975970058,0.114889299420586,0.141153498054586,-0.0899950109539268
3105,"heggarty2024",-5.69029513995152,0.00634935108367886,-0.0844977523485969,0.103506756932527,-0.00441410914225931,-0.0697169172345054,0.177730617951856
3106,"heggarty2024",-5.88188746152345,-0.114700499111082,0.054058450441196,-0.35008993730369,0.0578922754388511,-0.280831438485652,-0.126497391914733
3107,"heggarty2024",-5.92867821477144,0.0432044827733106,0.00559018005321857,0.191733713953534,0.000796555909286798,0.333762198823758,0.164448539853839
3108,"heggarty2024",-5.81096041624272,0.00748833422101211,-0.152506538627559,-0.149746174316981,0.0212847267848513,0.125507398889097,0.0146768062780556
3109,"heggarty2024",-5.97271157409166,-0.00557882132457615,0.108363935375718,-0.0188017870412951,0.15949429776093,-0.154692390816652,0.0118364785982713
3110,"heggarty2024",-5.92785574046503,-0.0591022245171288,-0.123764103521884,-0.212482997617486,0.0213054154426485,-0.0249522673049694,-0.153287356911391
3111,"heggarty2024",-5.72017659893934,-0.00315010414571975,0.0446764079944737,0.113577357936804,0.0720090264033322,0.0409066206188988,0.308101234113689
3112,"heggarty2024",-5.85162919496672,0.338548863249382,0.00264203705447587,0.354385691847074,0.192752968005148,0.607878359069846,0.0619046755403554
3113,"heggarty2024",-5.87695227819445,-0.186786133517143,0.0170032080478991,-0.249240653208286,-0.0506471064973862,-0.357418174728206,0.0601700827864536
3114,"heggarty2024",-5.72411066128312,0.0889264116091694,-0.129982797873285,-0.000677202464370565,0.0899345099467464,0.254701420198965,-0.0625329592891909
3115,"heggarty2024",-6.02505792745105,-0.0609587536786757,0.141980973572691,-0.109458655160931,0.0381724242329863,-0.17506981416243,0.116464280232731
3116,"heggarty2024",-5.97776690736629,-0.00493499865051362,0.0207022423684381,0.0721041345617403,0.0369235593687066,-0.180070279190746,0.175325655425319
3117,"heggarty2024",-5.70832311424861,0.102644686157175,0.0259746537445131,-0.0719407611249615,0.117846050597301,0.175703512534444,0.0273362711845089
3118,"heggarty2024",-5.92565326389391,-0.0641411330083285,-0.108546000050214,-0.130284230366806,0.0103880575507157,-0.0826567259494407,0.103268356310471
3119,"heggarty2024",-5.52798545163748,0.181935400201481,-0.0203383574021238,-0.0843135621340955,0.0823945200575419,0.225768703782526,-0.146493343844813
3120,"heggarty2024",-5.50945539599108,0.122953010190795,-0.0247737787649384,-0.30838110827945,-0.00168772887780359,0.0582020295230278,-0.197483935555597
3121,"heggarty2024",-5.59679192577484,0.088307638107854,0.145626044100946,-0.154235289961672,0.175517912625102,0.44887158377184,-0.116211993857057
3122,"heggarty2024",-5.81266876591889,0.197269594998874,0.0311580613599857,0.085316621186926,0.202015814164473,0.135680771141914,0.198725526078139
3123,"heggarty2024",-5.99528106771155,-0.13374920195266,0.00275929701330047,0.0255948809701974,-0.053107854937604,-0.0598468468106561,0.0845110244223414
3124,"heggarty2024",-6.04198895082652,0.050529146908735,-0.0325291799596033,-0.16290183382264,0.162574325282982,0.120885280476953,-0.0908563412306207
3125,"heggarty2024",-5.98057725702825,0.1014326302866,-0.0584721536974634,-0.100318040826399,0.169607158772107,0.316471076646496,-0.123352457361003
3126,"heggarty2024",-5.78523787007774,-0.248775966465396,-0.0217744343379729,-0.144580942008077,-0.116846053022522,-0.560342372338772,0.213054950093756
3127,"heggarty2024",-5.70964507690203,-0.203848301275217,-0.0416139009580499,-0.156400038003637,-0.124760846432867,-0.554778442212174,0.175873934761133
3128,"heggarty2024",-6.02336878302582,0.0916383645593084,-0.0779668520220998,-0.134069996223051,0.0350645490282152,0.0899188711577934,-0.174850335341725
3129,"heggarty2024",-5.8644750233474,-0.0818638747763367,0.0558877961743817,-0.0690977653114807,0.0556732928606248,-0.110483447473149,0.150250227031146
3130,"heggarty2024",-5.9423727172471,0.0152703384488886,-0.0696873836513142,-0.127243328111161,0.0601210370689649,0.0768253522681019,-0.0856646861432033
3131,"heggarty2024",-5.95021193479068,-0.08024159521838,-0.00803554026617458,-0.00964375369644128,-0.00850759234913101,-0.137719821726319,0.0865316890220939
3132,"heggarty2024",-5.8060442876997,0.0700315800858375,-0.0106324242596395,-0.0600323361162683,0.0560240077041898,-0.0937910449158049,0.046327809636968
3133,"heggarty2024",-5.73465480876518,-0.0384199730974796,-0.0620885588956912,-0.0587744659891679,0.045349203850414,-0.048598882664034,0.054270393061111
3134,"heggarty2024",-5.95447494163762,-0.0704535744003111,0.106042247634826,-0.0886222605932209,0.0356739218386463,-0.0393081428135746,0.0423001595278039
3135,"heggarty2024",-5.96114181204862,-0.129190336901313,-0.0213961790465614,0.0415387892648601,0.0496848642266495,-0.201817044433446,0.191831704155664
3136,"heggarty2024",-5.93853504463303,-0.000448335393875531,-0.0636064048587313,0.0777613192489815,0.0625096800047771,-0.131443490775958,0.13795431947887
3137,"heggarty2024",-5.98764099859813,-0.0871056369094168,-0.0209612452375174,-0.0950497794215429,0.160383250236093,0.0190196701449669,0.0163721131383085
3138,"heggarty2024",-5.95621444081566,-0.101332520250544,0.033824872533999,-0.0343343495218347,0.160706617280023,-0.0382528654795865,0.059690508720965
3139,"heggarty2024",-5.59786846055779,0.00572962237132716,-0.0487192645453291,-0.0811640587039928,0.0260194626430085,-0.170067268719288,0.167067963033292
3140,"heggarty2024",-5.74312579783095,0.022295031737653,-0.111491527826931,0.11897603365473,0.0851925994771513,-0.137876507593191,0.332654212895332
3141,"heggarty2024",-6.13401692542247,-0.178537366290372,0.0715667825073585,-0.0553755835646345,0.0635725379402126,-0.0610554719014397,-0.0547915585158677
3142,"heggarty2024",-5.79055246962773,0.0460609521881631,0.0869179647984446,-0.0321667566211749,0.00447859576067854,0.043030980758594,0.130233066696523
3143,"heggarty2024",-5.87124364000733,-0.069627865321702,0.0837924819181103,0.0897078594889839,0.139612788157057,0.0577288673003093,0.0570634370953015
3144,"heggarty2024",-6.04912179511789,0.119473754414113,-0.15339167252467,-0.0543031888320088,0.0773100164809524,-0.209655007321321,0.115214887725266
3145,"heggarty2024",-6.0263682407692,0.0473923446734792,-0.0759451888453067,-0.00585933160928607,0.146787131056404,-0.244410571582096,-0.00673583040949249
3146,"heggarty2024",-5.73907786303264,-0.114605306946422,-0.00680549683379185,-0.164099014467808,0.0897387841696761,0.0839815053793005,-0.0904564704917233
3147,"heggarty2024",-5.93568507802535,0.0312401213702879,-0.00119018419555259,-0.02960609463626,-0.00341458623048673,-0.262005857966507,0.142502105702188
3148,"heggarty2024",-5.83421218146094,-0.077291510338323,-0.012338036142015,-0.114270221741153,0.101253738766963,0.269886344912954,-0.113975508992933
3149,"heggarty2024",-5.83256635263953,-0.0491505038967416,-0.0156211304103545,0.0131920723367499,0.0486943716156557,0.0886714861610145,0.0256774876406881
3150,"heggarty2024",-5.8409957375872,0.0573041095275907,-0.0341375358149545,-0.098633106854587,0.0472061636595008,0.00651787910186395,0.0179895738156514
3151,"heggarty2024",-5.8655253412708,0.00810898885587026,0.0142166762405473,-0.148354783510267,-0.0248502474817423,-0.0503286214573503,-0.0827729141637972
3152,"heggarty2024",-5.89548150363008,-0.0312287048302219,0.0696362058749232,-0.0821570173241838,0.118146106150777,-0.180305432620315,0.0779158304463826
3153,"heggarty2024",-6.01004550198596,-0.0165430363997804,-0.140431068132447,-0.0778627380843077,0.000461494709486596,0.116875600878733,-0.0795574259174035
3154,"heggarty2024",-5.96952118667076,0.00383756099341674,-0.0201771289894064,-0.00511304291667621,0.13636492753827,-0.0110127026116402,0.069306131959241
3155,"heggarty2024",-5.68374031470017,0.0125392510712002,0.102692765886967,0.0484454585273092,-0.038001421909949,0.0612872593324245,0.108287015913172
3156,"heggarty2024",-5.90642903972289,-0.083654662397661,-0.113160816865627,-0.176010163470198,0.125352637699369,0.0114531136853951,-0.0462966867799556
3157,"heggarty2024",-5.89840592578102,-0.089948372639697,0.0674821345284163,-0.146607790971784,-0.0656643501039126,-0.240894326045666,0.0398915029372028
3158,"heggarty2024",-5.75454711733801,0.0825540942602173,0.0413534293560496,0.000936599051086465,0.0540005826794722,0.170062494541278,0.110716679157132
3159,"heggarty2024",-5.77203017125346,0.0909505786592341,0.0281207225006384,-0.0100502776248263,0.0442592725545756,0.162975830397824,0.0996250260827407
3160,"heggarty2024",-6.04691004470022,-0.143011025729569,-0.0136990699909156,-0.106857795980833,0.0465094739586239,-0.147899042012883,-0.0191146661591805
3161,"heggarty2024",-5.96136581393919,-0.203629294313127,-0.108972856130468,-0.365562982644529,-0.0465720726859229,-0.322473846386974,-0.113171847571877
3162,"heggarty2024",-5.88975004060695,0.170778967485012,-0.0370574507449413,0.0602528653387305,0.13994637176094,0.252673853017953,0.000237685431449977
3163,"heggarty2024",-5.89829935359068,-0.201452683376762,-0.0373449056219378,-0.0506411909886278,-0.0940854129644718,-0.253312358466403,0.106973337863054
3164,"heggarty2024",-5.72917460856777,0.0867088140474666,0.130813808300584,0.225984088940078,0.056656127509712,0.166931594007316,0.224115105981903
3165,"heggarty2024",-5.94813182982168,-0.126943274290765,-0.115592740449464,-0.306726370091881,0.0304123889834273,-0.099171560371499,-0.174841667520079
3166,"heggarty2024",-5.95916393854299,-0.127817160685689,-0.116738016201464,-0.269932140439646,0.0256835064988375,-0.0933632750994967,-0.132766492015641
3167,"heggarty2024",-5.85351710109336,-0.0495235354497336,0.0625131288933509,-0.0853674837251647,0.117196571145184,-0.110086908359484,0.115842725562362
3168,"heggarty2024",-5.78317499268786,0.0224657321664489,-0.114354394541625,-0.157992261840119,0.0592555860315525,-0.0649142876203905,-0.0102336793224294
3169,"heggarty2024",-5.74772569894505,0.0087352202929036,-0.0976302178465953,0.0989467562690445,0.0421410044180891,-0.102043509488559,0.205295493390892
3170,"heggarty2024",-6.00320451474302,-0.0823817628874851,-0.0452764020293029,-0.0746926714577945,0.0539737405144812,0.174662613133416,-0.0605355873449456
3171,"heggarty2024",-5.85740403570312,-0.00142895786918912,0.00131809371491864,-0.167624401113298,0.0269928637889446,-0.144720926286541,-0.00373027120824109
3172,"heggarty2024",-5.80555463218492,-0.00447906410067643,-0.101248622297273,-0.087847847140549,-0.0135649631905906,0.124204425464122,-0.076830428444317
3173,"heggarty2024",-5.83764803057568,-0.0277468813949434,-0.0287042287624072,-0.0848033604350298,0.00136080938143705,0.0500501328692039,-0.0186835386842112
3174,"heggarty2024",-5.78061740663949,-0.0382717998675297,-0.0702287660819734,0.0638009912241044,0.097607467689843,0.0905182930651862,0.123393628454893
3175,"heggarty2024",-6.01336128710669,-0.0249010817101567,-0.0806422096117907,-0.206498260801304,-0.0481310165023836,-0.445580665067144,-0.0526060039008655
3176,"heggarty2024",-5.73970818652525,0.000957920681020115,0.0711811183289898,0.0482712723606309,0.0797279676157903,0.29866415848625,0.0715522204817996
3177,"heggarty2024",-5.84174584879921,-0.0515089240082468,-0.114253620251388,-0.273190969327016,-0.0301612632727877,-0.36679598199563,0.0103711087297887
3178,"heggarty2024",-5.94470115442536,-0.0925615547379126,0.0022891981285971,-0.0998556283240281,0.0154985491603473,0.0151623119204973,-0.045836278900869
3179,"heggarty2024",-5.83403396691535,0.125978959185094,0.0433730049141371,0.109717073205752,0.0463957319438381,0.22157387895292,0.00631186595373713
3180,"heggarty2024",-5.78497880479886,-0.0487045158489957,-0.072076419798706,-0.109661388733167,0.100476693715605,-0.271646621996231,0.14750364838222
3181,"heggarty2024",-5.93167541245182,-0.0407418891646639,0.0273797680835239,0.0367435422304853,0.0670964625316749,-0.239385963454778,0.194312657479247
3182,"heggarty2024",-5.89978625877256,0.00706693883905941,0.0682464118444765,-0.0645628524299958,0.0727378692927271,0.160993545148705,-0.0387946115339086
3183,"heggarty2024",-5.75957514035327,-0.0652348755342112,-0.135025540858491,-0.129007052882106,0.0142927028868325,-0.181155666044908,0.0129374892563706
3184,"heggarty2024",-5.80146829645441,-0.0186883548478367,0.0469854303285302,-0.0786263234207664,0.0459303453618609,-0.0928398022503602,-0.0864224895157849
3185,"heggarty2024",-5.87115057923294,-0.0370591087881705,-0.14482688184374,-0.196632173708585,0.0355592609880203,-0.0395059466215371,0.0587672406706123
3186,"heggarty2024",-5.94920480675253,-0.0506458396784901,-0.119976147024775,-0.193810509955034,0.0591648076800594,-0.0399172009984211,0.0814205904078093
3187,"heggarty2024",-5.83610038476924,0.0971475458199474,-0.0604929146691502,0.0719523618196221,0.0984706597242827,0.187318763015559,-0.197645267867186
3188,"heggarty2024",-5.9084107441567,0.0813676362535484,-0.152355758722974,-0.10379769720382,0.0533679763820181,0.138551696748446,-0.223066248409186
3189,"heggarty2024",-5.87899223722991,-0.0332822564931174,0.0292340490826212,-0.09204841346935,0.0634595690621137,-0.226485347797559,0.144759403502956
3190,"heggarty2024",-5.81153612396837,0.0203491698715083,0.0560875307744982,-0.139622243797563,0.0547609395343824,-0.102009959143486,0.016047814843733
3191,"heggarty2024",-5.83790059915546,-0.0741675165941248,-0.0712637951728268,0.0998078910796202,0.0338216250112006,0.169032632597519,0.108949023449657
3192,"heggarty2024",-5.88391466540173,0.0453505498883498,0.0200284185682429,0.00141793248775461,0.072748835004181,-0.128860051392064,0.0976554309838258
3193,"heggarty2024",-5.90262916104333,0.134608448280909,-0.0374652985006814,0.141717213278587,0.169825105009508,0.37919612886941,-0.00504138886704554
3194,"heggarty2024",-5.82247557281428,-0.153753133186919,-0.0366114050711594,-0.150850866086363,-0.0326687971979241,-0.275274491347805,0.0685051096733107
3195,"heggarty2024",-5.97685627049487,0.119234785087275,-0.000465327597018292,0.0241769936890793,0.100115995405481,0.283855903556596,-0.0657190247067725
3196,"heggarty2024",-5.79861039764337,-0.11557653072468,0.0438799205036937,-0.24314406745997,-0.0176200997445425,-0.364262723347948,0.109333411797664
3197,"heggarty2024",-5.77948143961338,0.115293017775249,-0.0403076414857269,-0.0512924557600148,0.0363331654236143,-0.0315085015794006,0.0350945263224412
3198,"heggarty2024",-5.83027206133958,-0.116933421065782,0.0160965482604373,-0.0176515801950528,0.0170751882981108,0.0629395672499819,0.0271245633607816
3199,"heggarty2024",-5.80349609190492,0.176406976314037,-0.0654269059048712,-0.101443993183241,0.113951636343546,-0.0023525746727708,0.0490862821966888
3200,"heggarty2024",-5.73530351685577,-0.143507679516121,-0.00909364064135665,0.0770274799072486,-0.0038688970735776,0.0451516568590552,0.0630079481068235
3201,"heggarty2024",-5.83266233908613,0.0735644731768991,-0.0366612826245362,-0.120306050802437,0.0716653527763211,0.131317366260874,-0.0553841353553262
3202,"heggarty2024",-5.84260021120491,0.173324317961563,-0.0503495024832745,-0.0268796565847852,0.19379162913815,0.0754042336727349,-0.042193592454699
3203,"heggarty2024",-5.69282069827941,-0.0513140494011927,-0.0233970463806429,-0.107044712700446,0.0936439593058111,0.0794872757642992,-0.135233862744915
3204,"heggarty2024",-5.88587560484298,0.0189409799664777,-0.200919191024673,-0.0708267839296784,0.0221890815279147,0.0788290912512059,-0.218603544615396
3205,"heggarty2024",-5.86382758763981,-0.116425162834077,0.0796967542834269,-0.102768253309247,0.0724381894529611,-0.216361464580649,0.176432221180628
3206,"heggarty2024",-5.88288826996779,0.204541390761759,-0.0339607936353108,0.00858758769927004,0.0955999399598811,0.327613294288398,-0.232848707503617
3207,"heggarty2024",-5.91528916095676,-0.140194009826753,0.0637831802825078,-0.0152881936695927,0.0392440412251174,-0.143208447026175,0.259470475030883
3208,"heggarty2024",-5.93258023159955,0.0299448947371311,0.0636544416575527,-0.0931869141375887,0.119520290161721,0.115873583332499,-0.109652883409877
3209,"heggarty2024",-5.86049054451734,-0.109577819113949,-0.0300379035102161,-0.0780765535615711,0.0115232472904938,-0.1330753482333,0.159182361269256
3210,"heggarty2024",-5.94919881174231,-0.0775515397650048,0.00494881676003914,0.0643879704519928,0.054990662070065,0.0335918014029464,0.0177406204402315
3211,"heggarty2024",-5.76913446011614,0.139514088366437,0.0482341253829958,0.0544037690838594,0.0345347874433067,0.105595911648211,0.149026237255414
3212,"heggarty2024",-5.99539901022163,-0.0362031251937847,-0.138674597380423,-0.208350530143231,0.0397457908760828,-0.11875291408085,-0.108816941402156
3213,"heggarty2024",-5.62957936984082,0.112347582878068,0.0943678227434546,0.0829160907590184,0.0386997827277514,0.141695943930567,0.158740483323516
3214,"heggarty2024",-5.93390771253252,-0.195143793235776,-0.0686605801681539,-0.195074481613722,-0.00937129589665553,-0.12176198671668,-0.0913456842300384
3215,"heggarty2024",-5.98521763122503,-0.233070173394278,-0.131967228831258,-0.281446839486346,-0.00971343630302965,-0.130127186775121,-0.193964052793811
3216,"heggarty2024",-5.99832083493775,0.011765138906304,-0.0630758823412703,-0.075116828573132,0.0283127197653771,-0.0869463916398853,0.00732863133581209
3217,"heggarty2024",-5.95275362439087,0.0479672931713115,-0.120280507608276,-0.141770229186177,0.153541070103461,0.139218520432944,-0.136072176430616
3218,"heggarty2024",-5.76664012848605,-0.109675847702191,0.0759132666964238,-0.108536423756029,-0.0304058327196092,-0.173453842041517,0.0693387232729865
3219,"heggarty2024",-5.82666302041405,-0.0678960062492777,0.034399780306755,-0.0556709043401591,0.0394120081047591,-0.094908914300908,0.046144437338655
3220,"heggarty2024",-5.93828042478138,0.0306782408926115,-0.00323142805122733,0.0209267919633126,0.00990543408900898,0.077635001848762,0.00022177266096152
3221,"heggarty2024",-5.80649138309506,-0.0721110954214762,-0.043804742858236,-0.239594525678546,0.0312700007527153,-0.11458043159223,-0.0981922914836335
3222,"heggarty2024",-5.86496286614979,-0.0720200117984622,-0.046093579330435,-0.23322161062178,0.015024598166432,-0.170799234490241,-0.0740828396298622
