"sample_id","tree","R2_full","partial_R2_linear","partial_R2_spline","partial_R2_phylo","prop_residual","shapley_log_n_speakers","shapley_n_segments","shapley_delta","shapley_log_n_speakers_n_segments","shapley_log_n_speakers_delta","shapley_n_segments_delta","prop_linear_norm","prop_spline_norm","prop_phylo_norm","prop_residual_norm","shapley_norm_log_n_speakers","shapley_norm_n_segments","shapley_norm_delta","shapley_norm_log_n_speakers_n_segments","shapley_norm_log_n_speakers_delta","shapley_norm_n_segments_delta"
2200,"heggarty2024",-0.00709398239066839,0.0664398115443499,0.355677227928702,-0.096709375156973,1.00709398239067,0.0136091896113803,0.0435224851850371,0.0378511292291375,0.0113408291884248,0.0108498749298103,0.0467799642744166,0.107389023228616,0.232967496989002,0,0.659643479782382,0.00891397759219927,0.028507094748083,0.0247923739342882,0.00742820844953492,0.00710663491098821,0.030640733593522
2201,"heggarty2024",0.18778667133241,0.049983888877558,0.184914622329793,0.00790648310276239,0.81221332866759,0.00779536238292872,0.00286606672985361,0.0740405546558636,0.0598527897353493,0.0179695352430368,0.103370227494509,0.209212743155942,0.14549563873745,0.00622102673498484,0.639070591371623,0.00613359405981041,0.00225509591545708,0.0582570359033974,0.0470937331133919,0.014138898130716,0.0813343860331691
2202,"heggarty2024",-0.127722745822942,-0.046908204064398,3.87029696216913,-0.0282884770045434,1.12772274582294,0.0597852662430015,0.0136235051509135,0.0218329929526712,0.324304834255809,0.116754034055816,0.0189608790623989,0.0999880052444631,0.696938766297409,0,0.203073228458128,0.0107657552134726,0.00245323523371258,0.00393154823047136,0.0583987774839517,0.0210243330810206,0.00341435600183416
2203,"heggarty2024",0.372142275847379,0.179634648305303,0.0676117659473376,0.314255435935309,0.627857724152621,0.00466033637728587,0.00359331306288779,0.0357877100643762,0.0562312452532119,0.0727470265263498,0.052268049524835,0.182417312633445,0.0547458103444819,0.254455245390827,0.508381631631246,0.00377351320258525,0.00290953553265311,0.0289776070835611,0.045530907896477,0.0589038736310861,0.0423218752870821
2204,"heggarty2024",0.210994741228078,0.00472231055914048,0.401155336251436,-0.0491117416231072,0.789005258771922,0.0181039481964885,0.0352972628386967,0.039831998521181,0.0810741781875357,0.00665423989462844,0.022653387757442,0.146088806457671,0.287819167771737,0,0.566092025770592,0.0129891411939988,0.0253249250272626,0.028578487256781,0.0581687450845433,0.00477425479746087,0.0162532530976249
2205,"heggarty2024",-0.090926836267589,-0.106339555322206,2.01351531545742,0.035064419432918,1.09092683626759,0.0144546386964856,0.155763314606367,0.121253927646049,0.0139935515754104,0.0186287730098455,0.0250057900529524,0.100068605876881,0.577168928893029,0.0100511246430503,0.312711340587039,0.00414338459208146,0.0446491490588743,0.0347571230306953,0.00401121516791351,0.0053398893378873,0.00716784468942953
2206,"heggarty2024",-0.0157440367309942,-0.144351532034561,0.971445614961571,0.196114624753984,1.01574403673099,0.0352166479028524,0.0219971633707306,0.220835921319622,0.168033190542728,0.0455333873675919,0.0600997203243162,0.201722827929442,0.355187715563865,0.071704997667613,0.37138445883908,0.0128761924762262,0.00804277880943857,0.0807437958439504,0.0614376390902132,0.0166482812747261,0.0219741404348873
2207,"heggarty2024",-0.0287363541820027,-0.120973183745242,0.0171237426504322,-0.00509163635983004,1.028736354182,0.0133150207501474,0.0304352263467724,0.0922127854902799,0.0140658901496719,0.0943947009006752,0.0551953957355701,0.222685744999214,0.0127268736052356,0,0.764587381395551,0.00989611848283285,0.0226203632447333,0.0685352781619781,0.0104541868991172,0.0701569424331773,0.0410228557773749
2208,"heggarty2024",-0.291762519686274,-0.104902666446275,0.0822149119430346,0.0182685275823716,1.29176251968627,0.0313281915311845,0.144727607282917,0.0559313539295982,0.00277283602413819,0.105338523948881,0.0392389440733962,0.214123395694358,0.0464075872467702,0.0103119770807073,0.729157039978164,0.0176837236385333,0.0816939275766908,0.0315713916852005,0.00156517384340618,0.0594600982360826,0.0221490807144452
2209,"heggarty2024",-0.179669482248582,-0.43054015069978,0.984053330148396,0.00467044256786179,1.17966948224858,0.0572588910138805,0.433415128085836,0.0390668728051934,0.0426462975046168,0.00830596507096123,0.0095241831220046,0.213954567996203,0.356720637845654,0.00169304162771128,0.427631752530432,0.0207564239650772,0.157113558997275,0.0141617932267981,0.0154593394296103,0.00301092335878809,0.00345252901865385
2210,"heggarty2024",0.0203438026066791,-0.1334885657362,0.0267960913133283,-0.00398486573398302,0.979656197393321,0.00893219024384569,0.0132921887592848,0.0601238043964442,0.120515606529361,0.083261143656292,0.166894198373079,0.310399453900854,0.018360134315696,0,0.67124041178345,0.00612015426775268,0.00910753617445188,0.0411956024250554,0.0825748314238672,0.0570488345831103,0.114352495026617
2211,"heggarty2024",0.172038320249659,-0.0666094792916934,1.3812775569311,0.54678685681035,0.827961679750341,0.0097517954170215,0.00221223012802957,0.0133199624468258,0.0616270622114037,0.00624788188456461,0.0146042379933513,0.0376295740234553,0.482325139807166,0.190931247548625,0.289114038620754,0.00340520705942403,0.000772483560913099,0.00465116711493193,0.0215194124076417,0.00218168353518075,0.00509962034536383
2212,"heggarty2024",-0.0205246213412473,-0.0504408259072036,0.0590848003179958,0.130519525070257,1.02052462134125,0.0205806991495106,0.0153468454975826,0.016996709916602,0.0142306246558664,0.137611947173845,0.00714838006729221,0.149021537752741,0.0415492023826726,0.0917830327401935,0.717646227124393,0.0144726161303361,0.0107921019633277,0.01195230814632,0.0100071609056172,0.0967705164886248,0.00502683411851567
2213,"heggarty2024",0.452424603294224,0.0472494376054598,0.605974541147993,0.31770972294293,0.547575396705776,0.16127376177114,0.073211374875211,0.0150425716129144,0.00728932210333679,0.0180075814932435,0.0207687972469183,0.167299372052246,0.342968270237929,0.179816719542507,0.309915638167317,0.0912774041705214,0.0414360289049824,0.00851376487902889,0.00412559608239047,0.0101918952967992,0.011754682718524
2214,"heggarty2024",-1.25092237554417,-0.739469943593516,0.624155654858824,-0.308502849960068,2.25092237554417,0.0827259310071357,0.0821263480976446,0.231789518357699,0.189872404208402,0.0630151750996291,0.320396083901804,0.252256067627409,0.162329021627044,0,0.585414910745547,0.0215151770860942,0.0213592388897095,0.0602833050465909,0.0493815947499444,0.0163888473042728,0.0833279045507968
2215,"heggarty2024",0.202146944333089,0.247002275223983,0.19199486986566,0.192209759674285,0.797853055666911,0.0637735815391247,0.00457742673949913,0.0928718694572147,0.00539913410023232,0.025738741923184,0.065945447756187,0.17933398906803,0.133296086937145,0.133445278270395,0.553924645724429,0.0442760208909766,0.00317796550003455,0.0644780602411204,0.00374845145036136,0.017869610700776,0.0457838802847612
2216,"heggarty2024",0.168118645516123,0.0286722130949354,0.513056204344222,0.00291730691234118,0.831881354483877,0.0215036209604338,0.018931769228732,0.0438574341473901,0.0235641038388767,0.0163373980501297,0.130288192607452,0.158819560276788,0.320192369774109,0.00182065708534771,0.519167412863755,0.0134201580562624,0.0118150955042291,0.0273709111262264,0.0147060812945767,0.0101959788290646,0.0813113354664289
2217,"heggarty2024",0.175868677616125,0.0843236148955548,1.47696345511874,0.32261889118152,0.824131322383875,0.0469525009496252,0.00240688733828551,0.045245761484641,0.0504562482384604,0.0255277256640559,0.0904256354628155,0.0904815706811442,0.511993933596672,0.111836832912933,0.28568766280925,0.0162762291579296,0.000834354913645275,0.0156845826623624,0.017490813953865,0.00884926477579365,0.0313463252175482
2218,"heggarty2024",0.16062016627634,-0.005009820616893,0.606165750466879,0.0953018887962438,0.83937983372366,0.04951098804428,0.0698602669833936,0.0939308038063548,0.00559362749457865,0.0135934628812097,0.0293998618280151,0.145273040934504,0.336247563544957,0.0528651245707758,0.465614270949763,0.0274643512698798,0.0387523454495303,0.0521045669396195,0.00310285365839541,0.00754046029559588,0.0163084633214832
2219,"heggarty2024",0.459545483758991,0.157891535960145,1.61089661980273,0.538184290934268,0.540454516241009,0.00733315655731156,0.00430270363203968,0.0133592860719452,0.120195807338919,0.05150617605409,0.0190388139963149,0.0742567272137269,0.554473718389402,0.185244069237435,0.186025485159436,0.00252408660734672,0.00148099887519584,0.00459829198986481,0.0413716283284449,0.0177285249752574,0.00655319643761725
2220,"heggarty2024",0.346913445131374,0.021340926840012,0.666609353323597,0.283447791476689,0.653086554868626,0.00192313058400028,0.00586601009560079,0.0331977678411324,7.59031684852823e-05,0.00585075908780341,0.0132238149022034,0.0361558766037662,0.400779735425219,0.17041484687921,0.392649541091805,0.00115622705082211,0.00352677015765678,0.0199592048112444,4.56346008825052e-05,0.00351760092707289,0.00795043905608749
2221,"heggarty2024",-0.0833811455091311,-0.253109114171242,0.173502840548464,-0.0413398432546726,1.08338114550913,0.0163707169164002,0.108319000296909,0.235084344809569,0.00257114716786511,0.108394271335722,0.115455698545189,0.318052089222411,0.0941374867835894,0,0.587810423994,0.00888226465044552,0.0587706715730317,0.127549781505497,0.00139502806852293,0.058811511402507,0.0626428320224068
2222,"heggarty2024",0.177124622523836,0.061869268733105,0.725344158545545,0.0712637357026774,0.822875377476164,0.0758493708143233,0.00195421203975802,0.0509526850971239,0.012142378029064,0.0221418861895,0.016555285204704,0.0998265270619264,0.403175248348233,0.0396112300645842,0.457386994525257,0.0421601091769209,0.00108622908887061,0.0283215370607445,0.00674921858779758,0.0123073445318019,0.00920208861579087
2223,"heggarty2024",0.219247408088024,0.255256700111846,1.05075721588098,0.168402915369645,0.780752591911976,0.00242717252179764,0.0947218395362551,0.0377346239478216,0.217389263579916,0.0143874127184469,0.134962164519628,0.200525851815549,0.420044945154746,0.0673198263892331,0.312109376640472,0.000970273183367864,0.0378654833786738,0.0150845864363714,0.0869023404432175,0.00575143324728139,0.0539517351266366
2224,"heggarty2024",0.165629154929385,-0.00991857911727763,0.107118308894929,0.0508008396480617,0.834370845070615,0.0537738497615862,0.00271331404296612,0.00437634293554091,0.104220347738031,0.0107057165069648,0.0135065788542831,0.160205119946809,0.0906563685504082,0.0429937672589873,0.706144744243795,0.0455098852161905,0.00229633197545542,0.0037037866090337,0.0882037660271346,0.00906046213074169,0.0114308879882532
2225,"heggarty2024",0.128163812921081,-0.076660167037241,0.213155429947811,0.490331395698779,0.871836187078919,0.112009310412838,0.0916521985898229,0.0317416943013313,0.0652688265961066,0.0172526450954745,0.0120812373238053,0.17320154435361,0.111873297647433,0.257347374121887,0.45757778387707,0.0587873878050736,0.0481030846617015,0.0166594302349047,0.034255936462293,0.00905494314850021,0.00634076204113715
2226,"heggarty2024",0.200751740471787,0.124695671992942,0.409812561288145,0.254698853404148,0.799248259528213,0.0069823451373639,0.0882510424094516,0.0507462888377623,0.0105278205534481,0.0302908849588077,0.0498622256304909,0.139177713926151,0.241006629765029,0.149785824209499,0.470029832099321,0.00410624668048941,0.0518995470453575,0.0298433801234135,0.00619130497704176,0.0178137636229981,0.0293234714768507
2227,"heggarty2024",0.258499150175566,-0.0272955187069454,0.509426979393401,0.0114827099758477,0.741500849824434,0.114785136613662,0.0615837742300764,0.0160755393558108,0.0733442898237046,0.0371171764422884,0.00702744245435094,0.197115503352502,0.323992085958159,0.00730292526312093,0.471589485426218,0.0730025643571838,0.0391668605729076,0.010223933437906,0.0466464683150421,0.0236062711769479,0.0044694054925148
2228,"heggarty2024",0.124338847885091,0.0139939283267351,0.578519579015837,0.00327776047706406,0.875661152114909,0.0991164308468037,0.0454166513863608,0.0183365536786739,0.00083841320301416,0.013952610957462,0.00372366429801671,0.110678292391374,0.353004921140377,0.00200004566948523,0.534316740798764,0.0604795224291514,0.0277126341486593,0.0111887201749301,0.000511588539693939,0.00851369687283548,0.00227213022610362
2229,"heggarty2024",0.301965084344668,0.0341099264855002,0.755320584167727,-3.17431662971162e-06,0.698034915655332,0.0534191036334729,0.0245408007560315,0.0388975781108769,0.0406797560850722,0.0103093971486813,0.00865976769981787,0.108295312063699,0.463426123807387,0,0.428278564128914,0.0327752329977917,0.0150569816418131,0.0238655667901351,0.0249590201499774,0.0063253194200562,0.00531319106392557
2230,"heggarty2024",0.164393644872593,0.022439297256723,0.232486361392856,-0.0056573798972584,0.835606355127407,0.00306371521958764,0.00731175607423415,0.00373421199708033,0.052132049963581,0.0212624987330782,0.00207108962610912,0.0773756540416012,0.200822993928039,0,0.721801352030359,0.00264645400811626,0.00631593499464675,0.00322563280152363,0.045031950651081,0.01836666300933,0.00178901857690357
2231,"heggarty2024",-0.0661152535350473,-0.0855895257693697,0.699827466743596,-0.0400827722693327,1.06611525353505,0.0632063851814633,0.0015177933807908,0.0796098537930455,0.0280279112996306,0.116668395029893,0.0595701209458435,0.164858520243421,0.33095917519812,0,0.504182304558458,0.0298912719219922,0.000717787839572942,0.0376487245800579,0.0132548304361572,0.0551742788411145,0.0281716266245262
2232,"heggarty2024",-0.0307203983929336,-0.126315477789705,-0.0290149300766854,0.00632148730573144,1.03072039839293,0.0913947664819661,0.0213440402807658,0.0151094661617651,0.162035376698088,0.0330094187250948,0.013128626554165,0.244724060596586,0,0.00460392904964149,0.750672010353772,0.0665626616081351,0.0155448302484514,0.0110041999330847,0.11801010454827,0.0240407066296654,0.00956155762897973
2233,"heggarty2024",0.163237159963236,-0.0843838981292234,0.321983126155035,0.036873306723135,0.836762840036764,0.0161905685398108,0.00413814431420566,0.100796154008484,0.0186488717694064,0.0725618107161187,0.0655293715932711,0.188576791050674,0.21851820840533,0.0250245688938369,0.56788043165016,0.0109879485693285,0.0028084076717347,0.0684066747568511,0.01265630934296,0.0492450553719334,0.044472395337866
2234,"heggarty2024",0.144098307171219,-0.0733511960221449,0.620901833801839,0.0297073647652046,0.855901692828781,0.0741648469414791,0.0146986486118206,0.0807639379063593,0.0239828325520819,0.0227414106932901,0.0498830224419622,0.150182124590969,0.350248697339429,0.0167578274760273,0.482811350593574,0.0418361480277436,0.0082914596940669,0.0455586736964492,0.0135286375439458,0.0128283555263712,0.0281388501023928
2235,"heggarty2024",0.232604103106336,0.108664922177084,0.193111693091338,0.0748551321430777,0.767395896893664,0.00548396406651862,0.00579109443563965,0.121698915882797,0.00832374305164301,0.019181074441819,0.0739283527994147,0.184606006809312,0.152084009976633,0.0589517314120666,0.604358251801988,0.00431886455166357,0.0045607433181629,0.0958432855151371,0.00655531625788323,0.0151059455285931,0.0582218516378724
2236,"heggarty2024",-0.0749667643220817,0.18655815565713,0.662186031873454,0.267789028338769,1.07496676432208,0.321341408128597,0.0119411491428459,0.439929217552511,0.0742392563645366,0.136877169866494,0.131629296960539,0.35757561608997,0.212177953671519,0.085805083939709,0.344441346298802,0.102964362165344,0.00382618851449837,0.140962322742626,0.023787776756567,0.0438582458836457,0.0421767200272889
2237,"heggarty2024",-0.397329799213276,0.000719550899167745,0.378683060019858,1.20021612692084,1.39732979921328,0.102646052517871,0.0117610186660495,0.230448549834882,0.116924162305125,0.0406353172620093,0.0839668532235742,0.164593317567122,0.106293689207539,0.336892281292198,0.392220711933141,0.0288120297859197,0.00330123576900319,0.0646852978667506,0.0328197954465168,0.0114060496492008,0.0235689090497305
2238,"heggarty2024",0.202869685134248,-0.0308407475105886,0.342883745856552,0.131525322731003,0.797130314865752,0.0109015379752025,0.011999622492039,0.0212550337244789,0.0823868114136169,0.0292412406218303,0.0320446395866234,0.128705611715211,0.234953543308674,0.0901248338070659,0.546216011169049,0.0074700390605843,0.00822247731757607,0.0145645442429369,0.0564537499879944,0.0200369168205332,0.0219578842855864
2239,"heggarty2024",0.127534763553401,-0.0438487147387998,0.604699973621488,0.10971277616306,0.872465236446599,0.0228564327460812,0.0464035015961246,0.0234068980883551,0.0283799271996282,0.0724903350955834,0.037004692472543,0.126851149398075,0.332724438493602,0.060367328322852,0.480057083785471,0.0125763090510187,0.0255326272303957,0.012879191934941,0.015615504802215,0.0398864016752687,0.0203611147042355
2240,"heggarty2024",0.182356446110813,0.0860146984315369,0.411329465895463,0.00138760972491867,0.817643553889187,0.00753338264400642,0.00548727066702149,0.0914952269783137,0.0297659233180048,0.0645268956381838,0.0431380284638132,0.164331670641356,0.279377443764484,0.000942472859430496,0.555348412734729,0.00511671873883484,0.00372698719470272,0.0621441077025805,0.0202171938977678,0.0438270550790907,0.0292996080283794
2241,"heggarty2024",0.18361302863808,-0.0381144526567289,1.99445432989072,0.00264635279651644,0.81638697136192,0.0142573298123139,0.00403458776927649,0.15015770180324,0.0300603256450594,0.0312883938549931,0.041366903523779,0.0879078624113745,0.646573341260211,0.000857909426229222,0.264660886902185,0.00462202078836356,0.00130795519129867,0.0486789622183001,0.00974512421789122,0.0101432462274515,0.0134105537680695
2242,"heggarty2024",-0.189828742886386,0.0850511845775961,3.07739269878271,0.140505444963044,1.18982874288639,0.504589507214294,0.076018290256146,0.0842297460088167,0.00238068104050924,0.0664443857799538,0.0283187472314964,0.147393493315894,0.595273960045446,0.0271786024137196,0.23015394422494,0.0976050259284901,0.0147045610053471,0.0162929399553471,0.000460505879262538,0.0128526374491191,0.00547782309832832
2243,"heggarty2024",0.182022182302329,0.0630052361440576,1.37967383815666,0.00575988473539783,0.817977817697671,0.0167197676070495,0.00529428869932736,0.0766372985407709,0.000860277883473463,0.00975047587446149,0.0373661913690298,0.0623939634737989,0.587085297169105,0.0024509732286138,0.348069766128482,0.00711467410826445,0.00225285061467601,0.0326110635308989,0.000366069488961114,0.00414906832903823,0.0159002374019602
2244,"heggarty2024",0.397297522015385,-0.00452501567441321,0.591016167907521,0.293145116387314,0.602702477984615,0.0306499849591087,0.00294437144094546,0.00500445755535422,0.000560672968322468,0.0171342932931949,0.00460889842152633,0.0393487525174236,0.381851003021502,0.189398806329891,0.389401438131184,0.0198027196796771,0.00190233575499886,0.00323334155790736,0.000362246495013783,0.0110703351876743,0.0029777738421522
2245,"heggarty2024",-0.177857129476435,-0.120731100253076,0.891200484824837,0.0219569360536201,1.17785712947644,0.0166236764869095,0.19433135087943,0.0152301824099918,0.116495027262927,0.0473453644954506,0.00466476546875407,0.158784079416359,0.358530281933846,0.00883328342808868,0.473852355221707,0.0066877111481825,0.0781795737387656,0.00612710796991039,0.0468659921977906,0.0190470575026123,0.00187663685909729
2246,"heggarty2024",-0.0245293918127996,-0.00214423241683244,1.09850006669975,0.10989934831228,1.0245293918128,0.0380311754907605,0.0446269475399251,0.152265785707858,0.0802133932715346,0.102274624922595,0.0489895839054841,0.172784156050215,0.406952813263255,0.0407135605424638,0.379549470144067,0.0140891150823242,0.016532599677746,0.0564087265317295,0.0297160346574337,0.0378888883118026,0.0181487917891791
2247,"heggarty2024",0.207396057746711,-0.0511175773466702,0.112425001909524,-0.00432397007469651,0.792603942253289,0.0147610321840856,0.00855357743331899,0.0515053857769192,0.00617790383209354,0.0141657021279816,0.0124460246929539,0.106266568559619,0.111021844532537,0,0.782711586907844,0.0145768022454666,0.00844682168440785,0.0508625557944427,0.00610079846238858,0.0139889024028006,0.0122906879701124
2248,"heggarty2024",0.150204574028585,0.00833432863773057,0.354802126859606,0.250318678982022,0.849795425971415,0.0212476798654543,0.0903228065665847,0.0332930669126818,0.0485264786271598,0.0133208322107897,0.00815791209932223,0.128680503921355,0.212483718047259,0.149910723697056,0.50892505433433,0.0127247997571224,0.054092476653404,0.0199385350516855,0.0290615129444245,0.00797757324817922,0.00488560626653915
2249,"heggarty2024",-0.208312391577891,-0.339628668008962,0.158767681227597,0.0366875417692877,1.20831239157789,0.266244851497812,0.013467438818879,0.012380088495979,0.174481309080821,0.0305841580145431,0.0221907710447776,0.270055760769217,0.0825575067303565,0.0190771317759331,0.628309600724493,0.138444492918832,0.00700292504326762,0.00643751443257548,0.0907284261972173,0.0159034370950367,0.0115389650822877
2250,"heggarty2024",0.0294717873094208,-0.262073152827263,0.178923245634376,0.0861801497344941,0.970528212690579,0.141269649087034,0.0228420859188567,0.011288875202526,0.100461571489603,0.0437338521853393,0.00744784338359918,0.209284576572625,0.114498017863896,0.0551491020008502,0.621068303562629,0.0904024222646111,0.0146172933109561,0.00722406879005209,0.0642881855080864,0.0279865222152662,0.00476608448365304
2251,"heggarty2024",0.0997874865047855,-0.0224891668421243,0.436809775615525,0.171470068088035,0.900212513495214,0.21158869363532,0.0631862320794249,0.0846310618794033,0.0114837494627219,0.0292728952698811,0.0505444908667104,0.230046571420706,0.222953190824691,0.0875204744611848,0.459479763293419,0.107997524373046,0.0322510457520001,0.0431967559844697,0.00586144983073537,0.0149412530795591,0.0257985424008949
2252,"heggarty2024",0.118331332719141,-0.106516348681833,0.15662850258092,-0.0125739758053119,0.881668667280859,0.00520771930691376,0.0100262316114597,0.0587231031977595,0.0080880384469487,0.022351130603721,0.0111701622121155,0.100156023521179,0.1357426550735,0,0.764101321405321,0.00451328866681072,0.00868926968524299,0.05089258858298,0.00700952760854079,0.0193706877231759,0.00968066125442833
2253,"heggarty2024",0.251531478076095,0.0837536853973725,0.17428041424754,0.0730788427920853,0.748468521923905,0.0196386410647929,0.00679856813447145,0.031660871041337,0.0608411690121001,0.0393659189909701,0.0111960620377849,0.145453540533824,0.149554686157222,0.0627109101483991,0.642280863160555,0.0168524433091361,0.00583403320481674,0.0271690404942806,0.0522094348715467,0.0337809482804132,0.00960764037363048
2254,"heggarty2024",-0.350041530794732,0.189036445461931,0.0349374147153345,-0.0232519488657976,1.35004153079473,0.0715893756548768,0.071323138546609,0.15544903460155,0.00312278526066472,0.0609003748279689,0.034513437670885,0.222741595550171,0.0196070845013763,0,0.757651319948453,0.0401763825200797,0.0400269686747296,0.0872389208510092,0.00175252562287133,0.0341776518138698,0.0193691460676113
2255,"heggarty2024",0.062489891536112,0.0579249578599115,0.535096580812681,-0.00805457528090777,0.937510108463888,0.00388867746656593,0.0514187815637955,0.0408622110324822,0.0102069235195554,0.00773898431170998,0.00944693271346911,0.0774119126071012,0.335238006629572,0,0.587350080763327,0.00243625642372261,0.0322138665296434,0.0256001751164276,0.00639463756116598,0.00484847365321401,0.00591850332292766
2256,"heggarty2024",0.0024701508908026,-0.0184572403095685,0.195906858828817,-1.02543802589582e-05,0.997529849109197,0.0203165806517265,0.0330612974585867,0.0321296440179253,0.0430211191808922,0.0511314770595914,0.0189994970681024,0.142705366073532,0.140727947872086,0,0.716566686054382,0.0145942348317344,0.0237492886831543,0.0230800437286077,0.0309038379446307,0.0367298413199125,0.0136481195654925
2257,"heggarty2024",-0.574343783193647,-0.390871465908162,0.956923921544568,1.01121103111668,1.57434378319365,0.187914253736281,0.0271577664611692,0.294812025020124,0.00959881236217491,0.0260386681767046,0.177269183556593,0.169459566061386,0.224352513679682,0.237080222976831,0.369107697282102,0.0440568306767034,0.00636718660105655,0.0691192030914043,0.00225045861359339,0.00610481201983696,0.041561075058791
2258,"heggarty2024",0.254974805403283,-0.0396177996232339,0.208554245497243,0.170441078581558,0.745025194596717,0.00688359537138131,0.0043746477775147,0.0140768629177348,0.0412971944429567,0.053646004125819,0.0256291365425654,0.114894266281691,0.164225256936074,0.134213186865514,0.586667289916721,0.00542046130882532,0.00344479995386462,0.0110847728081826,0.0325193205823432,0.0422433443642016,0.0201815672642739
2259,"heggarty2024",0.157292951879067,0.00520405017631661,1.11378541470927,0.943325418973048,0.842707048120933,0.0123931839952111,0.0188815901758111,0.0127469079613877,0.000475147244494303,0.00928003904108538,0.0100749813201317,0.0215448600964429,0.375812933153655,0.318296404263114,0.284345802486787,0.00418170211859792,0.0063710169776546,0.00430105548729889,0.000160323952239842,0.00313126626166234,0.00339949529898926
2260,"heggarty2024",0.113390190103909,0.133478682478575,1.07910793953571,-0.0305083271948317,0.886609809896091,0.0675880117399868,0.0443377832835734,0.198498007196961,0.00228090287874081,0.0397710643497315,0.0854303064729119,0.182185777700662,0.448950425666925,0,0.368863796632413,0.0281192135920191,0.0184462239123666,0.0825828089666864,0.000948943364049558,0.0165462931138482,0.0355422947516925
2261,"heggarty2024",-0.00155671991837347,0.107457194299941,2.01295550320014,-0.0948686327963721,1.00155671991837,0.100322581056802,0.0136627130239815,0.0905470873794303,0.00802663556075032,0.113327895925405,0.0243585271991143,0.104092322597083,0.59824679951764,0,0.297660877885277,0.0298156928661196,0.00406053403879551,0.0269104335114567,0.00238550182926519,0.0336808493410105,0.00723931101043552
2262,"heggarty2024",0.127755973696824,-0.0938089817458481,0.976643619823793,0.0289027579645843,0.872244026303176,0.0427530041250167,0.00247649004769421,0.0493342625293569,0.000884550872726089,0.0284892467449158,0.223373172186846,0.156087614055186,0.43892100291247,0.0129894131853752,0.392001969846969,0.0192139600025841,0.00111297864786421,0.0221716945135414,0.000397532885387695,0.0128035738929574,0.100387874112851
2263,"heggarty2024",0.19279125699498,0.0223725650104388,0.246896432374213,0.108773716758025,0.80720874300502,0.0904542655711189,0.00332890550163273,0.0250856693980321,0.0995971590670581,0.0088831480972294,0.102196365668429,0.220812197992819,0.165433124434398,0.0728839037752807,0.540870773797502,0.0606089428994597,0.00223053542242872,0.016808670044915,0.0667351449788467,0.00595215949621645,0.0684767451509525
2264,"heggarty2024",-0.218482492930103,-0.276959793616491,5.27300265128146,0.0296781346790752,1.2184824929301,0.0612420539532986,0.100536312027551,0.122092876435809,0.155297198771885,0.0617958044007881,0.0222815301735887,0.0742781646697903,0.748537259885284,0.0042130055834094,0.172971569861516,0.00869371064033283,0.0142717879168496,0.0173318834111647,0.0220454544259173,0.00877231914293301,0.0031630091325928
2265,"heggarty2024",0.235461061829054,0.0291929472880114,1.89812812095988,0.654536217732156,0.764538938170946,0.181929975046373,0.289322234590523,0.101410997889245,0.0169815070315494,0.105559905856581,0.0260600475423127,0.178598586843261,0.470011931974042,0.162075377760959,0.189314103421738,0.0450492556910714,0.0716415825366789,0.0251112548805376,0.00420493792784286,0.0261386018903506,0.0064529539167797
2266,"heggarty2024",0.362798053439188,0.139967386307075,0.130359389672934,0.598964802841632,0.637201946560812,0.0193576542803789,0.131250217382119,0.0204487292643584,0.0107249644914596,0.0566961958931899,0.076684374407982,0.187408178104787,0.0775169760215133,0.356168745313215,0.378906100560485,0.0115108457200489,0.0780466982789239,0.0121596431222384,0.00637749852467029,0.0337138557382793,0.0455996367206259
2267,"heggarty2024",0.253938243098503,0.356801461241413,1.19728192244724,0.845950092831568,0.746061756901497,0.0274475005425328,0.15766767611444,0.235673902742089,0.00255826582649779,0.0500220164561237,0.0672571088435282,0.162354180016623,0.359552732552677,0.254045151587248,0.224047935843452,0.00824269007723501,0.0473487845421596,0.0707746388996412,0.000768266396800912,0.0150219863570911,0.0201978137436957
2268,"heggarty2024",-0.123903113898223,-0.128521650626116,0.0490753648658616,-0.00714698677659949,1.12390311389822,0.00318492859595437,0.00236134693186735,0.0231756576885931,0.0709281584580844,0.0254280286891738,0.0902536769228789,0.155103510361612,0.0353489891362525,0,0.809547500502136,0.00229410431579793,0.00170087837899229,0.0166934280386669,0.0510895580632419,0.0183158110458633,0.0650097305190494
2269,"heggarty2024",0.00244316241013587,-0.160928687729934,0.413412839608812,0.0705405561792455,0.997556837589864,0.0650776492379764,0.0479441264235445,0.0537427439492046,0.0608292378340187,0.0097584032836073,0.0747565811223082,0.17401061549925,0.230490893170957,0.0393286183707193,0.556169872959074,0.0362828728602644,0.0267303853748728,0.0299633002836378,0.0339142474929864,0.00544062223826756,0.0416791872492212
2270,"heggarty2024",0.250978623347525,-0.0443246597711198,2.02981666128898,0.0840754233119624,0.749021376652475,0.0416862662868406,0.0107947038184301,0.00210649038661623,0.000566860897563238,0.00730793734740931,0.00585834271772218,0.0233077945987924,0.692478532203515,0.02868260313347,0.255531070064223,0.0142214048400929,0.00368264819100031,0.000718636022082167,0.000193386432279498,0.00249312650954183,0.00199859260379569
2271,"heggarty2024",0.184222342878529,-0.0384688980216531,0.152644741953278,0.07331721484088,0.815777657121471,0.00602735152981345,0.0234358409273685,0.0591640332662317,0.271924357149155,0.0113691490580833,0.0885002837090936,0.306505846698982,0.10161679047497,0.048807839453615,0.543069523372433,0.00401245473434988,0.0156014213568527,0.0393859565363151,0.181022156884542,0.00756853084443339,0.058915326342489
