"sample_id","tree","Intercept","longitude_norm","latitude_norm","log_n_speakers_norm","n_segments_norm","delta_norm","longitude_norm.latitude_norm","longitude_norm.log_n_speakers_norm","longitude_norm.n_segments_norm","longitude_norm.delta_norm","latitude_norm.log_n_speakers_norm","latitude_norm.n_segments_norm","latitude_norm.delta_norm","log_n_speakers_norm.n_segments_norm","log_n_speakers_norm.delta_norm","n_segments_norm.delta_norm"
295,"heggarty2024",-6.11659346459625,-0.379948893560139,-0.446690343808152,-0.178281334961197,-0.0115345485865165,-0.000248438642039273,-0.348682857777067,0.140136161661516,0.00261440471774535,-0.988949586032015,0.0763056807209648,0.39712736950199,-0.992476940224124,0.19402938100705,-0.494057111046011,0.67928594899864
296,"heggarty2024",-5.87169193842245,-0.291441025213624,-0.12709500107465,-0.0318193549958685,0.152414422997606,0.0356059931995514,-0.318663983195172,0.166049293896186,0.136480457662768,-0.294009994841687,0.06490452818554,0.260700504426517,-0.609003215485413,0.0940492694872924,-0.18482094588176,0.474531749269179
297,"heggarty2024",-6.04937969220569,-0.087490238746877,0.0808029787887327,0.0721951630621443,0.102896501599162,-0.130488495966546,-0.139168415595371,0.0100175714700595,0.202812214147533,0.00654109936422618,0.233859213626434,0.0952749016539323,-0.351796677450791,0.122995487961708,0.213358199290294,-0.00622646214827483
298,"heggarty2024",-6.08295122346825,0.0351267172475949,0.0185500838296402,0.142353648913886,0.215856508576381,0.193634556875634,-0.178739076756586,-0.176226430045201,0.402878231145795,0.193123248995895,0.0541011538481644,0.555480028729481,-0.1300132797316,0.43595830292219,0.364659514202506,0.151186643201396
299,"heggarty2024",-6.14818527153219,-0.200963240562809,0.3842219949446,0.11163833588313,0.252384425268751,0.533677075019035,-0.411744568389096,0.098916351594835,0.222650182581641,-0.377896313537393,0.00984196747176114,0.482081396319742,0.0119457258557735,0.387214105896585,-0.00979357471624295,0.577255218723343
300,"heggarty2024",-5.63506826477778,-0.199365945441713,0.19618237955745,0.34450813579111,0.154271442165514,0.705996031944377,-0.267058973245391,0.0270070371957332,-0.00718196194000557,-0.50511729255782,0.085852961693188,0.243391717980013,-0.0091832193938387,0.263829421024797,0.397784502180626,0.655085574520624
301,"heggarty2024",-5.82356397387947,0.0680567816306815,-0.191318643485366,0.0201223384348092,0.179202660965868,0.23622334402905,-0.192131849271995,-0.187545028300429,0.153936983846066,-0.125851005086688,-0.0770305921458691,0.483257442373473,-0.345185336378466,0.312825630267912,-0.0696493498226076,0.4423100961208
302,"heggarty2024",-5.92742775172701,-0.256035426454485,-0.253906532368206,-0.244077223217796,0.102558881619911,-0.135051027190772,-0.358743970817048,-0.200895724232187,0.382926442021679,-1.03132026432659,-0.101988503851191,0.730877319633625,-1.34353015602339,0.486299821690256,-0.577784112894371,0.716006691731941
303,"heggarty2024",-5.86552584788345,0.121510207039644,-0.0467438826161452,-0.163973294635862,-0.123352208359168,-0.315050375064791,-0.176324374284499,0.0412761762411337,0.057665107783209,-0.0495169938696789,0.000438349070861664,0.377697110782939,0.113498878171689,0.260659359447738,-0.441733700777055,0.0040075651752337
304,"heggarty2024",-5.62527659787808,-0.109303253830275,-0.00711322832805505,0.191104786053456,0.227958796747912,0.356611240234145,0.146001032603317,-0.0966927353319141,0.0668659916340071,-0.264385665808108,0.0698091951542571,0.218243050576707,-0.0510011784709039,0.392152854885241,0.516409604934318,0.40194939745014
305,"heggarty2024",-6.27791259462408,-0.362757834294222,-0.458010335176518,-0.176259499638591,-0.0902739951933872,-0.323015898968764,-0.455675810234311,0.253583143463851,0.0295005002758137,-0.457511226125703,0.174043330843942,0.0948960998620504,-0.736958397596486,-0.0088888710397548,-0.37402201747503,0.412394852178405
306,"heggarty2024",-6.30493982174928,-0.133267483455457,-0.291900240179489,0.00134248727783037,0.0785566544051091,-0.0110791742594838,-0.132935522823457,-0.222240112820736,0.454918061089678,0.242379863601417,-0.143256680145966,0.947949715521269,-0.174693458553399,0.547312884299906,0.157750095195453,-0.0559918647743264
307,"heggarty2024",-6.10736373869133,-0.0487563962071386,0.0204598567258124,0.0178992314726375,0.123581586208137,0.225144013241587,-0.332995890070166,-0.270787599797723,0.416683168179424,-0.700004763407716,-0.0648180934529554,0.621252040998917,-0.903879345527149,0.609663787397287,-0.130137761289243,0.781084702499496
308,"heggarty2024",-5.67435983965301,-0.42316037726063,-0.606450005095123,-0.132773817419808,0.0778286164263589,-0.661218833469942,-0.141294284234251,0.61965775559823,-0.663371825416718,-0.636536969317441,0.316403513333933,-0.299881933105189,-1.09322450000147,-0.206947851307619,-0.631286089490143,0.104907566249642
309,"heggarty2024",-6.10456823633155,-0.59385861507659,-0.124894189192465,0.151900853990324,0.193707303583361,0.328284631348509,-0.468308463142112,0.16349135672849,0.150504665028112,-0.751784741206602,0.0156389520140932,0.656542347879949,-0.348240884712569,0.354582904563372,0.0965411588022748,0.595745014853313
310,"heggarty2024",-5.7958875170625,-0.1898273601801,0.178410556856566,-0.128531002233902,0.231574935073286,0.181282829958563,-0.441565788729507,0.12919321748762,0.268022710815519,-0.162940215437632,0.252514209485137,0.366645164121413,-0.174359104343956,0.0781763921682341,-0.163214225432008,0.243137910760432
311,"heggarty2024",-6.37836663351598,0.457474187945978,0.399218453113839,-0.0470920425564164,0.221552367804544,0.135944967861933,-0.396516241150576,-0.1615375865125,0.288566774302643,-0.0899856504772527,0.0942730659999624,0.485611569813805,-0.570910716788244,0.407576643266344,-0.268842856905456,0.388396754663236
312,"heggarty2024",-5.69555189672183,-0.210015915803289,0.1180823841637,0.161946377065146,0.0483133406726145,0.260592862741886,-0.222843154225835,0.200490763717448,0.0921343375086708,-0.188715495440062,0.208616276783223,0.226447468368549,0.0479061367284302,0.147002087092149,-0.0921760724494901,0.358983829675619
313,"heggarty2024",-5.9144724399121,-0.148894527378166,0.250125097730585,0.253909391391912,0.231240770311708,0.480651772689436,-0.478179766304548,0.00953682273579289,0.207868605720607,0.0850790134279013,0.282872477397603,0.541515969942537,0.251475326008652,0.395845686389833,0.45132600405078,0.273543970333694
314,"heggarty2024",-5.89621200192378,-0.348077893479998,-0.136975948910847,-0.103120607838946,0.190746348656137,0.0123869216672133,-0.187913721157571,-0.0570191874581213,0.226502144240003,-0.346771794462957,0.143303641975352,0.395003330088829,-0.371269225628995,0.187464105536489,0.0343676686808131,0.250704381902309
315,"heggarty2024",-5.86992901087032,-0.244211349710059,-0.159755574115126,0.0667134030672997,0.287492411568561,0.296805566600361,-0.10079573213003,0.0176854072955056,0.100499392590985,-0.507895874612332,-0.0916413254290193,0.373422985397967,-0.45586285408819,0.23012173294834,-0.137878180291865,0.684793691982326
316,"heggarty2024",-5.94715078038776,-0.00571735717411927,0.177140056334651,0.0780975316416372,0.112471679856197,0.240520552311434,-0.291668817484532,0.254613174487563,0.00623245270158235,0.119880887993911,0.41580860142857,0.0926022327959917,0.051440901213895,0.1368026870865,0.268555718476955,0.137054254751707
317,"heggarty2024",-5.95280580427771,-0.17239012078339,-0.151293099906975,0.0917824102950236,-0.0297175138084534,0.0267430023201773,-0.205217081558719,0.110202361884199,-0.00203456133151501,-0.500038775286726,0.0162327867735682,0.286177408735804,-0.753572545612052,0.264455783320535,0.118520035153804,0.394911565074205
318,"heggarty2024",-5.23088566452528,-0.351140147124905,-0.372819735617016,0.0605866871868014,0.214231082556683,-0.125690665811839,0.267058712925166,0.339978146797057,-0.509414496725316,-0.602157482484235,0.139035405855589,-0.314249963681171,-0.654064748669731,-0.0740048236079226,-0.147968165153808,0.380470418977712
319,"heggarty2024",-5.79371928110151,-0.00715321249890316,0.352859443080221,0.110698935381987,0.346722127856225,0.502259410809767,-0.323477654169576,-0.183536737188021,0.52674102912933,0.0456690236862193,0.353521811210089,0.476831514025212,0.376661594676487,0.364146005480434,0.788813385312556,0.18162589442494
320,"heggarty2024",-5.79498321262272,-0.121752158922261,0.037507652648867,0.285803230829213,0.258742880485659,0.517373817395274,-0.209631778317037,-0.0807109277850351,0.281210088720689,-0.181246882464293,0.0660132879727385,0.586049033340794,-0.0337553329103936,0.488826561297979,0.519841641370882,0.483624089054824
321,"heggarty2024",-6.04736072823852,-0.351893153144061,-0.254113704578696,0.114064653635731,-0.0585614216517351,0.0211141914975978,-0.211264866133113,0.332534867114386,0.129124288317908,-0.00241113946672992,0.342485394598359,0.110063073453058,-0.0287387865363111,0.0178940586944128,0.22026459530771,0.0645544406619824
322,"heggarty2024",-6.03195487332883,-0.372783669405568,-0.0518592901145113,-0.0528441091696078,0.040179396265074,-0.317028591332728,-0.371922410433329,0.328309493305627,-0.0164638852832273,0.0488958144728049,0.169705202532153,0.0401126030259587,-0.219650294695042,0.136218135779927,-0.154097076113023,-0.0601172468865818
323,"heggarty2024",-5.82769175741207,0.010012887130332,0.12824840619002,0.0928872764853099,0.061978914955509,0.201725544176854,-0.221455558386397,-0.179600245497888,0.186471318881877,0.30330001863724,0.123397583080618,0.269305167351819,0.0837247283849437,0.253413408170316,0.624205957663466,0.021414599427237
324,"heggarty2024",-6.56480642662941,-0.169106080060825,0.10814589798345,-0.143877757932073,0.0397178099175759,-0.0938295896692136,-0.440721653314369,0.0353032351529812,0.324578826022414,0.0790915606586237,0.11683384953847,0.318325954704177,-0.00533775674278963,0.229411661661428,-0.136133202895724,-0.124618413184021
325,"heggarty2024",-6.15445712727662,-0.0291641450104966,-0.0458476924480102,0.00150252342319112,0.0483709432636015,0.0113790155384811,-0.333578342788754,-0.0219787036309471,0.33408404891449,-0.138829219107948,0.243509839117137,0.312138628539749,-0.115283216381839,0.25445099077283,0.15594064511462,0.109358366840769
326,"heggarty2024",-5.61188746915485,-0.255120068638872,0.296831080699865,0.20818275761872,0.273623482842426,0.162416185181591,-0.335378217001072,0.0371469851284339,-0.0333295664988919,-0.188825815913698,0.294899526489844,0.477892691985977,-0.31678958619857,0.38815710578606,0.445143785272962,0.108903167891489
327,"heggarty2024",-5.89347980689258,-0.267880620958097,-0.00404875710803877,0.146417433117203,0.0764396093231916,0.0700151845267936,-0.244662375023995,0.038431172379272,0.0518954991083108,-0.73482195030941,-0.123920898020456,0.542538083016103,-0.611907920479486,0.384787630751093,-0.228910670381643,0.585208683362704
328,"heggarty2024",-5.54118328949118,0.0530089947516905,-0.0908390920866223,0.125227932837743,0.397231120267781,0.674640733380106,0.0988558696482949,-0.210013822098093,-0.0622068038598589,-1.07849147271075,-0.214892968905142,0.337467707598882,-0.856061428652018,0.319766180977783,0.0467228427384305,1.06065341038564
329,"heggarty2024",-5.81907290739843,0.249614777474511,0.094185188951035,0.1311466950025,0.16860002666682,-0.113417114975824,-0.160666042516534,0.210550231690753,0.0604401249859631,-0.217663797849459,0.140676763942392,0.0565487810077957,0.147504929627906,0.0221244599206661,-0.502717030881196,0.0891269118348719
330,"heggarty2024",-5.90538766945417,0.0541338434287715,0.208500954064189,0.154444046834201,0.289955456675608,0.485337858927959,-0.272996003998432,-0.243061918913294,0.451727100065897,-0.53961996643913,-0.054295986279245,0.651149006433259,-0.549130957552783,0.416929721147541,0.263694034159213,0.602593063869536
331,"heggarty2024",-6.01901993110737,-0.183028414329109,-0.00658332292514205,0.0137327833418351,0.265747600233052,0.386324026651852,-0.317217772006954,0.0330234776819333,0.134262483288435,-0.548117280142538,0.0698902272162346,0.408628694934895,-0.504642793132862,0.342687857041173,-0.00334336241958903,0.560318799371695
332,"heggarty2024",-5.99441588353286,-0.296202281799024,-0.247434158170586,0.17039260300547,0.169458060227193,0.09502057928779,-0.304021755193457,0.224695510809441,-0.106372140623771,-0.135571388641998,0.105898312758979,0.207948541296679,-0.392460066079005,-0.0497756119385747,-0.0237503716502515,0.245275013021255
333,"heggarty2024",-5.78395097063093,0.0620263552821042,0.183001968808966,0.149982044988982,0.0558704399722885,0.416801569522169,0.0474907869574893,0.00237878035783905,-0.0895442969223534,-0.435175771609896,-0.118444052680494,0.050123869386024,-0.312993030458645,0.151755902604249,0.203730189847929,0.526691671425041
334,"heggarty2024",-6.31318012066367,-0.214692673692881,0.150265535422971,0.23526196798986,0.259558825376541,0.417813453064756,-0.616025556954891,-0.260490832312217,0.626415139654918,0.0725404567696881,0.171771915202926,0.936575661106457,-0.638944024964945,0.607642276059808,0.673827200120719,0.43206354778374
335,"heggarty2024",-5.98470359258491,-0.430766599326398,0.580436283800013,0.243101120885042,0.399401984676298,0.389407621616918,-0.54292418369921,0.0206629769101346,0.296234148313149,-0.218306198636305,0.260267846969017,0.496236489368157,0.0168124493629657,0.356849731150058,0.226146906391317,0.375294011071642
336,"heggarty2024",-6.27081688019406,-0.201651433322968,-0.175893785372207,-0.00698513088198572,-0.122402711134131,-0.490099667875238,-0.303149055064984,0.455801348104174,-0.0386411996762738,-0.0215750228649475,0.275500788451531,-0.0799913175273863,-0.382153973349295,-0.254223113829555,-0.457192554565708,-0.0986259892631049
337,"heggarty2024",-6.22303510523823,-0.312149501987908,0.418233769279797,-0.0293101795773846,0.0781525295705655,0.385944323222752,-0.59587610364984,-0.0932669278559737,0.239781542647332,-0.675945290729993,-0.114583463889479,0.502408464038093,-0.705074995122338,0.245901433067996,0.00431089037157638,0.652750096412122
338,"heggarty2024",-5.51662226097265,0.212754395859953,0.224100933556599,0.134317633423162,0.179688605117258,0.637206629169302,-0.117479950544004,-0.501742505993756,0.0118680955531776,-0.265687774404798,-0.0184971202430619,0.311807643009249,0.46888057502541,0.321578745687907,0.508069327121353,0.384547879241834
339,"heggarty2024",-5.99992315924551,-0.102227180132591,0.534403110130433,0.121680838299378,0.0668816357155632,0.0658319427608164,-0.489558681035445,-0.22363316440206,0.333970633924516,0.11000219544634,0.107848921171532,0.388108920301433,0.225651897890639,0.619106607875395,0.794267732130236,-0.215408318489696
340,"heggarty2024",-6.04095786819505,0.0840170089037553,-0.0542913345955648,0.0697437601244919,0.146702528141844,0.0271572141245943,-0.270135329577985,-0.102120901169309,0.485169388852715,-0.182415608065636,0.14543850253598,0.538500045867294,-0.520684529814959,0.243589428756296,0.488255316975589,0.308506674416178
341,"heggarty2024",-6.00958704763888,0.0243200144462756,-0.00307016500608357,-0.133197803109105,0.179477577979368,0.0750941308681592,-0.195454893542535,-0.255204491830168,0.115506556285902,-0.590377071597152,-0.179785577474253,0.351293101412565,-0.62590046929222,0.293217207637627,-0.511604879411959,0.554240895849752
342,"heggarty2024",-6.24775261015869,0.0167620510674241,-0.0162120392986851,-0.0303361671028899,-0.0798009990875503,-0.100288219079776,-0.290701637024434,-0.192222405087657,0.0989569928103132,-0.21390010256934,-0.0425906785250647,0.272178710245669,-0.534969866619624,0.362646873192851,-0.160924130763368,-0.0338198746531343
343,"heggarty2024",-6.178194031891,-0.450682650446933,-0.1685791658939,0.0587454087455605,0.0886712061291007,0.0494547174362735,-0.218469442752433,0.0239811651734538,0.15181667083556,-0.693762927218935,-0.107927958185268,0.408402510261243,-0.712790631390548,0.174110916089367,-0.28783692207755,0.524404755410324
344,"heggarty2024",-5.95785578888965,0.032671499488922,0.37015681226346,0.0674527178806879,0.252094025135755,0.530373365197664,-0.379807897856732,-0.223970651125547,0.316644421913194,-0.25003036559223,0.184297725853431,0.184378195261599,0.0734242453920699,0.271179865891312,0.0419898198846457,0.439790558164016
345,"heggarty2024",-5.86307502851175,0.159174448865032,0.00493727906271698,0.149606271215684,0.0368355694715548,0.172956582545978,-0.158645755773377,-0.0677002175126115,0.0507762092092314,-0.284023550845832,-0.13003581529432,0.286946853033505,-0.0190993166858306,0.266101965220406,-0.0529368727417559,0.397416649364278
346,"heggarty2024",-5.83701107126511,-0.2806764661645,-0.194609518874514,0.04739580407011,0.0664601870785206,0.19604367969413,-0.193485130081906,0.0329208304784925,-0.168994005517107,0.0891574591218124,0.191730569065405,-0.133643464907685,0.188512024653103,0.0163361433699747,0.538272915821573,0.040925539816628
347,"heggarty2024",-6.03310601962262,-0.356198029784927,0.666226275974764,0.233515927660903,-0.0472442883349134,0.520089662940621,-0.172869327098657,-0.105468899771547,-0.0487486795633066,0.427413076193254,-0.107044259349092,0.382613452010082,0.669405326413041,0.344573475398821,0.140591258530668,0.145789891220022
348,"heggarty2024",-5.99684332544083,-0.109152761577955,-0.189554303459478,-0.0126182246290292,0.249117946638778,0.0390424332593923,-0.202579941737237,-0.078532194728262,0.076892166266388,-0.48168127015388,0.0467305291023345,0.397737989444208,-0.478864156678557,0.287088518332614,-0.0573769483959049,0.403233127065629
349,"heggarty2024",-5.57998877605017,-0.416746442650496,0.0831751782181679,0.197852820375358,0.212602081500729,0.198249115686126,-0.0326571131876216,0.333644463999024,-0.0892706511247078,-0.294573252625949,0.0424726495583462,0.196514543727686,-0.0637224390167683,-0.00286311263809211,-0.0338665832609744,0.648899737272533
350,"heggarty2024",-5.68931304465008,-0.13995258912494,0.302299259790533,0.317652972046377,0.504115450098158,0.696804999626881,-0.320428161181284,-0.418426421763301,0.440740117268218,-0.624117659221955,-0.0208775148916052,0.814211539383965,-0.265014294656972,0.677259530588864,0.711824560541556,0.620253943514794
351,"heggarty2024",-6.09602337947348,0.0809254070763669,0.0991776905084835,-0.000608948189128822,-0.0484078714546728,0.00956109808252484,-0.326046848060458,-0.191666044597883,0.21979507259409,-0.268347641386883,-0.0934951025936302,0.368807771631368,-0.492709046559826,0.209671786345821,0.00719906348934081,0.255220867774159
352,"heggarty2024",-5.9968198439524,-0.168157662639674,-0.0214606721581896,-0.0868741745848552,0.038621720705669,-0.0839074111882704,-0.194194703254664,0.173933356214813,-0.0855621940721125,-0.408920216079995,0.0102467969058835,0.154587074401489,-0.490792511127963,0.0923745435896774,-0.187881776459232,0.304489604991311
353,"heggarty2024",-6.02204767991143,-0.132759886453685,0.109611097661922,-0.0399291263914064,0.167507872265233,0.140783590555467,-0.304680051573376,-0.11698303355974,0.123355468082085,-0.273026018373619,-0.0906772537309584,0.403902812390951,-0.332639886746462,0.387718601528707,-0.0662213449235999,0.392164526638375
354,"heggarty2024",-6.4214031010701,-0.509677789362674,-0.274475832335762,-0.0144385072140176,-0.196029005841066,-0.264523924356103,-0.64694963837602,0.420085109516314,-0.0197562833039899,0.242539278290518,0.223756463185636,0.15568099451884,-0.0670863669705119,-0.218414484237974,-0.243867676514662,-0.156731420749794
355,"heggarty2024",-6.08207257789434,-0.0307540933103686,0.211996029760475,0.0894699425130168,-0.0759650050677159,-0.100361766526481,-0.162635938621803,0.301465569305543,-0.00609503428813005,0.196743742633694,0.26782008216952,0.243870288693014,0.397134135303051,0.208135548105964,0.238946583276461,-0.242189895154683
356,"heggarty2024",-5.79684779442554,-0.176042145248009,0.205124864001518,0.185750990229079,0.274008569288707,0.447250684017904,-0.280206652570411,0.0996034562276177,-0.0350987807156998,-0.00492296846504114,0.389575886739657,0.196614046748044,0.15262916121657,0.177786815364775,0.367988946417242,0.384255229052197
357,"heggarty2024",-5.84164661557453,0.0659592113174811,0.120847254846613,0.195887449772913,0.073905071438795,0.224531037465774,-0.305601951109521,0.0626611649921339,0.23348606440064,-0.335574845139544,-0.0241177815338188,0.52110053259685,-0.209732974479421,0.251272082075465,0.0943292545987913,0.387564834145998
358,"heggarty2024",-5.75248304883214,-0.167232552189367,0.149717504702933,0.142767906661816,0.150913326807477,0.232123520798694,0.03849471290862,0.202916080042968,0.140656488457232,0.056857803692752,0.101494118938763,0.51851517029561,-0.0672075199628517,0.191900191637157,0.125539556927236,0.390760543286453
359,"heggarty2024",-5.37599263352501,-0.343433875197757,-0.128496577954359,0.0248632997331291,0.133282512645571,-0.0273058431503705,-0.0269779124327992,0.132229463843492,0.0882157404604097,-0.985182238984359,0.09183584583026,0.487041365722214,-0.804736188428088,0.318707710486715,-0.58686367247632,0.830444657871378
360,"heggarty2024",-6.25097598619262,-0.50569829063663,-0.499903823033846,0.104526860533216,0.474731261948098,-0.149877298199326,-0.0731002741576303,0.420521200007251,-0.0771224616304754,-0.882671695566667,0.0247420314198158,0.670503063095555,-1.02743149492802,0.262201228112567,-0.406211285057043,0.818856777515219
361,"heggarty2024",-6.00425546351784,-0.170865181301242,0.541511674844579,0.410360492620356,0.133434292824568,0.4330470034191,-0.438090952319612,0.038704118856213,0.17165786442635,-0.254277523505623,0.115581272642759,0.40936273017752,0.0500369944001189,0.357558050173339,0.611167187137545,0.287215765210251
362,"heggarty2024",-6.01326397612706,0.287559859273171,0.297560441142951,0.134438117301915,0.0956026756300583,0.206646466201992,-0.302652329753272,-0.168329433559646,0.552801090301695,-0.187855871951563,0.249846439703329,0.583349722879583,-0.353474385355254,0.466636825876986,0.424528517169078,0.35219344000122
363,"heggarty2024",-5.66715973137967,-0.19026124436064,0.00880706040260611,0.293157750831951,0.0470344542998992,0.450621383618696,-0.147074403087513,0.0399395965328717,0.261259509170116,-0.074899927397666,0.22569294470722,0.590551518229752,-0.024716835881401,0.413825675796937,0.403105860844427,0.414859622139523
364,"heggarty2024",-5.91761425768908,-0.341229616603045,-0.126469569074059,0.0650569962684254,0.140996484719652,0.246469622497967,-0.39673919992553,0.274964062975053,0.14542404964714,-0.231458887168204,0.425032943177897,0.355918344643225,-0.411852750302511,0.0776742887790949,0.108013862369932,0.366234606267119
365,"heggarty2024",-5.70196025624653,0.0987739931798785,-0.0697908832137675,0.115064261742234,0.170015484487076,-0.256757192322292,0.117865310440006,0.10975860163527,0.184957171690604,-0.270755975408733,0.045970115419607,0.307219215284605,-0.18477325676189,0.262466795787005,-0.0513500974469182,0.0773624505050792
366,"heggarty2024",-6.30520667213679,-0.120074391009169,-0.0903871458106598,-0.0555055438628944,-0.0836377559981699,-0.175845992012535,-0.416259006684072,0.340559721370337,0.10985906834047,0.259250237815053,0.250316533442423,0.198010025943277,-0.388356106017285,0.0438917088748944,-0.137710809887691,0.0642184067810301
367,"heggarty2024",-6.11350894475404,0.0236468581614754,-0.079981704022404,-0.0581160474191494,-0.133383888823868,-0.240824729066662,-0.23658557195596,0.437573854274526,0.0566236110627438,-0.381315259619931,0.0638640496406222,0.191025845763392,-0.555649883196122,-0.104885754205068,-0.468091344339806,0.280053157510402
368,"heggarty2024",-5.95386928837414,-0.214636120277843,0.0538096363180923,0.325675307418464,0.261199291811076,0.487591510655081,-0.383882180655683,-0.319744462831537,0.744472609501831,-0.0260663657543986,0.087484668818847,1.10913132269259,-0.132284701582366,0.763684913741219,0.767161465401104,0.486064653542536
369,"heggarty2024",-5.71874733817672,0.0354851510035194,0.118206673767637,0.144249651815854,0.149508720811205,0.457098197565334,-0.177166696969801,-0.0665384298577552,0.202114298419451,-0.169219579445081,0.0348630219174092,0.341350000832313,0.112274023827246,0.290239014523109,0.261166722221794,0.455127954860879
370,"heggarty2024",-5.71493006829244,-0.127870268086096,-0.156135784912883,0.185283382540331,0.111788639155475,0.183585957217073,-0.392207405874131,0.122405819387259,0.107871880233524,-0.345346222287038,0.169098385236473,0.454825591872684,-0.388085146559551,0.198705196137832,0.126339374551397,0.460619391193651
371,"heggarty2024",-6.24339859725461,-0.329193003765856,0.0735825805835043,0.0429494722429554,0.0528849811275584,-0.118267718300544,-0.44097843762207,0.157423438503094,0.168405700512771,-0.468492135700143,0.0351939475606481,0.328538371977542,-0.251311709746709,0.16838481287088,-0.279012602818538,0.0491754452269998
372,"heggarty2024",-5.60415662544971,-0.0764130832660813,-0.101988108556776,0.145505691786114,0.108369868396917,0.147331142630568,-0.208380771986297,0.259903925682032,-0.227713653137548,-0.382995685595533,0.14229299706096,0.051596239012634,0.0537334794250126,-0.0269584189120876,-0.203100572714074,0.367201028011176
373,"heggarty2024",-5.96975826874014,-0.456892555745798,-0.192574646662276,0.290425106501841,0.125154270012479,0.493256487679173,-0.319521129663305,0.176113868593912,0.128148787463815,0.0602924142712634,0.137032622762385,0.363380292445643,-0.0789731793693678,0.1394742549008,0.512643859995105,0.311889117220457
374,"heggarty2024",-6.15962578020513,-0.0399755242379203,0.220380010708183,0.00371456748832422,0.211552855214179,0.291457250704133,-0.35356144155398,-0.121532879558743,0.39347619830087,-0.0654135605900049,0.206033485048385,0.286952858537934,0.31493622862774,0.167990875665183,0.248577948307887,0.148813283630124
375,"heggarty2024",-6.05327714656935,0.289273959047236,0.0532552656650026,-0.189674126595656,0.357316617015664,0.458295235347369,-0.346213563225327,0.106346545561681,0.332249561262649,-0.349805274510456,0.0675407502700537,0.540173538460251,-0.0464311363604913,0.108021026376374,-0.256493275846688,0.614381350614366
376,"heggarty2024",-5.94751679918625,-0.205573280185166,-0.113190837073942,0.0470827117514598,0.00215921372995478,-0.184225011975778,-0.222984630759752,0.207172116077909,0.501483917030515,-0.322423878024688,0.228924210685509,0.540287295388233,-0.1230224689352,0.140723076278898,-0.193760816768642,0.342223674775154
377,"heggarty2024",-5.69056669305545,0.207702335571116,0.170790493197957,-0.0774447665077785,0.391146801241432,0.124350963584845,-0.243141843529939,-0.0310357640073051,0.611420043926892,-0.857235143509608,0.0118337411107386,0.496376233637182,-0.184155169381966,0.27159573847083,-0.32910727609873,0.533819466065272
378,"heggarty2024",-5.94512986008984,-0.379958030184915,-0.189214230295958,0.128158988444632,-0.0989425785683576,0.105191906356866,-0.525835332569384,0.183478794368464,-0.0451078147486989,-0.0934725742799289,0.104153409533828,0.361325840714352,0.0753092786895761,0.118678505942438,0.0188607940738136,0.0833879052194952
379,"heggarty2024",-5.53235296139042,-0.526261746549099,-0.0131004460886341,0.17450895644472,0.0102075816390684,-0.242331110501208,-0.198420416549148,-0.169984849780145,0.0235594178206962,-0.433322151544546,-0.157151702980735,0.421961179536485,-0.103232226046252,0.448067662229047,0.0467618523417406,0.108198472660649
380,"heggarty2024",-5.27568497056501,-0.454228349160245,-0.310673989412317,0.310083900225051,-0.0111812424982521,0.232999425748064,0.0623477906898722,0.296545967193622,-0.240444357453229,-0.734685884456451,0.202201072550106,0.0678417046517794,-0.0964350315038994,0.169275314467923,0.503683930980151,0.491564268387018
381,"heggarty2024",-5.8545962485949,-0.208881888445453,0.00293145174075617,0.218031410398204,-0.0541137385750431,-0.0150831510779258,0.0308860398599434,0.286754091139346,0.0196020312693848,0.11014973032623,0.0451227757929803,0.320960507047282,-0.257890439074324,0.077075763491526,0.270802411929027,0.123949556068956
382,"heggarty2024",-5.76982879571294,-0.197911662024781,-0.299007124288229,0.0270489357467044,0.162838836662676,0.0150165563215226,0.0354980443537079,0.0397038232656269,-0.00451625919689863,-0.880431342032284,-0.266615907846312,0.308673213544717,-0.809812560075864,0.244142432707292,-0.605814616906264,0.691174438802668
383,"heggarty2024",-5.88316716255196,-0.366746618665248,-0.109643406047987,0.101611895617924,0.19977761093526,0.201805758801411,-0.24899377032595,-0.0246856101969274,0.106256728869178,-0.390460193274393,0.129713637270018,0.200644129841683,-0.328740071912154,0.198443602222508,0.263162140010653,0.445568124823192
384,"heggarty2024",-5.71120660914447,-0.448427127745571,0.539998733106543,0.399881855769561,0.287766776529481,0.634468500040124,-0.384626925423562,0.0237331827567103,0.299050721028501,0.315968656746302,0.433054708928328,0.555606053094186,0.55499947807489,0.452597816536693,0.745602569540694,0.236974859471018
385,"heggarty2024",-6.29206856453801,-0.475155829537126,0.126850949779519,0.250194514906699,0.211254727907318,0.409140395020592,-0.338515850242774,0.195494777522185,0.0774068671195152,-0.199726211813957,0.155842178762208,0.233007369601474,-0.293994075880359,0.320026730702802,0.313099426113693,0.494194470478946
386,"heggarty2024",-6.0412883968299,0.0782916746822563,0.0241826537000702,-0.0483269589710716,0.0168426272151103,0.115300182439594,-0.243893452226144,-0.0141673576827338,0.315638524400351,0.16127186038733,0.252097650202243,0.319102779866707,0.141535074452782,0.17491784562433,0.270867093786074,0.12080215399953
