"sample_id","tree","Intercept","log_n_speakers_norm","n_segments_norm","delta_norm"
2258,"heggarty2024",-5.7159333602539,0.00559705907716566,-0.0327407519495151,-0.0489024680527719
2259,"heggarty2024",-5.7905614201569,-0.0789182798629033,-0.160591903062065,-0.0291896113342542
2260,"heggarty2024",-6.22086900128559,-0.0630968015136922,-0.0147314749377805,-0.0855131003210642
2261,"heggarty2024",-5.76263118669831,0.0973602606078868,-0.0227021325225618,-0.0844581666942052
2262,"heggarty2024",-5.82242692661176,0.00735484249137468,-0.0957888692151286,-0.024228150028495
2263,"heggarty2024",-5.75436782227084,-0.0866693160662644,-0.0122477453067969,-0.135825058267321
2264,"heggarty2024",-6.07896377327527,-0.012829101032503,-0.0275142592665584,-0.00100930345051682
2265,"heggarty2024",-5.87937866545561,0.0293328494063646,-0.0858597612795064,-0.0269417671692481
2266,"heggarty2024",-6.14982817856915,-0.0139332256030286,0.00961963368269472,0.0585878937089981
2267,"heggarty2024",-5.90335958547745,0.0272520656354422,0.0110815965841994,0.0854536279562133
2268,"heggarty2024",-5.97439356812132,-0.208714604231119,-0.0206751718371426,-0.159093192156457
2269,"heggarty2024",-6.17027123511505,-0.0576503402849135,0.0390130726415185,0.0112876383484792
2270,"heggarty2024",-5.8742522184776,-0.146914922770396,0.0743251460077038,-0.165709569820618
2271,"heggarty2024",-5.8963771404491,-0.176438476738077,0.0941226762505594,0.00516153635810268
2272,"heggarty2024",-5.95312157928453,0.0901213599246812,0.0485294457863364,-0.0313445911389616
2273,"heggarty2024",-5.90556476316849,-0.0403922006733828,-0.0104614716096505,-0.0114644916152481
2274,"heggarty2024",-5.66090555844663,0.0564369400797929,0.0230006968268178,-0.033540992552929
2275,"heggarty2024",-6.03480198183902,-0.0465658280929743,-0.0111512385835394,-0.0344724259590455
2276,"heggarty2024",-5.64593956299233,-0.0382664017041848,-0.0298792023074087,-0.0457303811097952
2277,"heggarty2024",-5.81238255981923,-0.0492903764506468,0.0540340573655283,-0.0574520046803598
2278,"heggarty2024",-6.10259795920426,0.0400349123527787,0.0355674040001474,0.0111239842721727
2279,"heggarty2024",-6.09950106362196,-0.000130027255967447,0.103147433518593,0.0619982552964759
2280,"heggarty2024",-6.10623229658553,0.0473690382503464,-0.21051313022769,-0.169495288763993
2281,"heggarty2024",-6.03823696262285,-0.0226364360479236,-0.094733714512554,-0.168042439505304
2282,"heggarty2024",-5.68797505996172,0.0121189783631894,-0.0397083072868404,-0.180946760782943
2283,"heggarty2024",-5.62047121338992,0.0861671968485222,0.0851013819973207,0.0932952748381486
2284,"heggarty2024",-5.92848036937087,-0.051509123796806,-0.0142561335407204,-0.0916897667762733
2285,"heggarty2024",-6.23183871224176,-0.0456675642287529,-0.0586767809321214,-0.0858174657423132
2286,"heggarty2024",-6.06873623142638,-0.0984246218339979,-0.0486864873682585,-0.0804948742135538
2287,"heggarty2024",-6.41949232234135,-0.078383264932468,0.0216826483480902,0.0040989636976655
2288,"heggarty2024",-6.10853216708386,-0.212930917561,0.0337011597913218,-0.0601822717011521
2289,"heggarty2024",-6.00909130199712,-0.0236088677787535,-0.114301025172554,-0.187501382607464
2290,"heggarty2024",-6.16242985281104,0.015671918629156,0.0557687050146323,-0.0108221559521151
2291,"heggarty2024",-6.06240247418663,-0.0278248565822834,-0.0221975912010353,-0.0411177788334613
2292,"heggarty2024",-5.56772058340091,-0.023541513763381,-0.121656825278348,-0.127571559835363
2293,"heggarty2024",-6.12479973772008,-0.081949766628419,-0.0853196226375376,-0.0342665066174921
2294,"heggarty2024",-5.68877659646865,0.0508865782215343,-0.0683979471317161,-0.091409928680758
2295,"heggarty2024",-5.95025367375362,-0.0938708218292193,0.0302695818622918,-0.170081786263125
2296,"heggarty2024",-6.46003621291219,0.0248597110757866,0.0731474869298545,0.0602436541160967
2297,"heggarty2024",-5.77970887216027,-0.0963480332643186,0.103739727190213,-0.0270897946304122
2298,"heggarty2024",-5.25848972971813,-0.137415538818572,0.0506057813696307,-0.0765420459528345
2299,"heggarty2024",-5.71887094550723,0.000923930339028258,-0.0795203518179652,-0.0837984813020993
2300,"heggarty2024",-5.77192013191882,-0.0507018152918586,0.0874171876937619,0.0134916498741989
2301,"heggarty2024",-5.68346850037192,-0.0981245973451646,-0.153640748728301,-0.190084255456321
2302,"heggarty2024",-6.06963506199075,-0.22076753335876,0.0165554389203956,-0.0453632513427014
2303,"heggarty2024",-6.03255133484834,-0.0201520024463504,-0.0636049680211734,-0.0614198658258075
2304,"heggarty2024",-6.06748698376344,-0.0429001047355054,0.0540776395781335,-0.0458308052653661
2305,"heggarty2024",-6.04568211155611,-0.104700819388208,0.00585002546191977,-0.0854093491229105
2306,"heggarty2024",-5.67248998494546,-0.186872462951886,0.0251660107256484,-0.0526289495139512
2307,"heggarty2024",-5.89021820110512,-0.094293368285049,-0.117311825984054,-0.178992984977811
2308,"heggarty2024",-6.0558869593908,-0.206254172927045,0.063127642531239,-0.0531236356014594
2309,"heggarty2024",-6.15605065536847,-0.138415148999373,0.114975709708645,-0.14760861768382
2310,"heggarty2024",-6.10006709012439,0.0101984708783464,-0.260089664785582,-0.158291207014462
2311,"heggarty2024",-5.47764892429556,-0.0132949547187206,-0.16539282586013,-0.16044593801119
2312,"heggarty2024",-5.95701939104329,0.0239588418566676,-0.116636214164221,-0.0692570874015092
2313,"heggarty2024",-6.29686511351978,-0.226715396545728,-0.00451364091153084,-0.278185488356265
2314,"heggarty2024",-6.47233832356722,-0.00455744981427425,-0.0452719362512867,-0.0643540243754113
2315,"heggarty2024",-5.95461453094947,0.0310335498879327,-0.0739748921488954,-0.0493500850116285
2316,"heggarty2024",-5.71615440532897,-0.0273235120473267,0.0184359613228848,-0.0852374726839562
2317,"heggarty2024",-6.07806307478665,0.058521636996064,-0.100957340463462,-0.0209460521285309
2318,"heggarty2024",-6.13518707747739,-0.114526912967484,0.0159331743337345,-0.0609473846115304
2319,"heggarty2024",-5.86078219326167,-0.150064300289557,0.167050778845516,-0.131153305262652
2320,"heggarty2024",-6.163644787196,-0.101123513445977,0.0980435422862785,0.0168577183625137
2321,"heggarty2024",-5.63942577321844,-0.0228285024322091,-0.106769289491873,-0.0412327006512245
2322,"heggarty2024",-5.96524856078461,-0.0356941084520591,0.0124112351307041,-0.0437669505981445
2323,"heggarty2024",-5.93899931663142,0.171259754849447,0.0433841907093113,-0.0167176731597921
2324,"heggarty2024",-5.8431003265318,-0.0477108695974183,-0.0957936813859296,-0.0859637882602566
2325,"heggarty2024",-5.85997718533253,-0.122047259337477,0.034028504673529,-0.0931170667029854
2326,"heggarty2024",-5.87567324697208,-0.0562257479772415,-0.058326778041852,-0.0446817159284137
2327,"heggarty2024",-6.12503071324249,0.0966841849028443,-0.129371373506932,-0.166244633108257
2328,"heggarty2024",-5.83513733848296,-0.0168200273459002,-0.134908393703619,-0.190032702698414
2329,"heggarty2024",-6.3712663972434,0.0998383330148787,0.0503475090431365,-0.048076231102244
2330,"heggarty2024",-5.86757201371466,-0.148526868370452,-0.129104070075846,0.00461496034668527
2331,"heggarty2024",-5.79101544799699,-0.00204258086961184,0.0165584064135795,-0.0416095982780703
2332,"heggarty2024",-5.85086606630298,-0.0731994488541002,0.0590451936745864,-0.0553153600446562
2333,"heggarty2024",-6.05280478700613,0.0265116020038461,-0.124122522559598,-0.0880244404013305
2334,"heggarty2024",-5.80478142331442,0.0246250130455771,-0.0912371001395269,-0.0573291503328371
2335,"heggarty2024",-5.73244748444403,0.0265480539045819,-0.0778809488748469,-0.0962258293780521
2336,"heggarty2024",-6.23138550323017,-0.0595842677860125,-0.0529074722627702,-0.0618438242067184
2337,"heggarty2024",-5.53306649423619,-0.0603062117440381,0.0878660339153705,-0.0919927980229885
2338,"heggarty2024",-5.72665757195561,-0.0891872396924825,0.0906655181593977,-0.0947340468732374
2339,"heggarty2024",-5.96436973515494,-0.168548270921944,0.132279776320196,-0.165948368340742
2340,"heggarty2024",-5.75776926980047,0.0400194576656597,0.00598467149884765,-0.148341796265791
2341,"heggarty2024",-5.67612764323526,-0.184431759953668,0.138864613518044,-0.0795343025816709
2342,"heggarty2024",-5.70366321030145,0.0349393195390751,-0.0280927466521924,-0.10849871245338
2343,"heggarty2024",-6.05426254150984,0.048898958791323,-0.0401155016730767,-0.115672689598814
2344,"heggarty2024",-5.64225949042353,-0.137761487787358,-0.187073153696334,-0.0599934226065709
2345,"heggarty2024",-5.75568944795166,-0.0287678824695484,-0.107438251253614,-0.0985610896270343
2346,"heggarty2024",-5.96800929429498,-0.0885739711574244,0.101007371043985,0.0522684433447816
2347,"heggarty2024",-6.14884639966434,-0.0219169127390988,-0.0447148486799003,-0.149741499851085
2348,"heggarty2024",-5.85790500038109,-0.109220936888809,-0.0623559332697444,-0.10382364130579
2349,"heggarty2024",-5.75712641938637,-0.173899818604235,-0.207380503325444,-0.191935117655962
2350,"heggarty2024",-5.89910491195329,-0.158592368912739,0.115864791824626,-0.160940219233303
2351,"heggarty2024",-6.50045447330615,-0.0904141458332146,-0.0156575448114173,-0.0971945892152171
2352,"heggarty2024",-5.47624922665529,0.0121390620100587,-0.0786146088945209,-0.176964110859989
2353,"heggarty2024",-6.04309580964427,-0.0502338277657935,0.0421821598711423,-0.0978941920745192
2354,"heggarty2024",-5.99066092302196,-0.116151168072968,-0.242581706267464,-0.17398411055706
2355,"heggarty2024",-6.06849902036507,-0.143621804632432,0.074369891319594,0.110913434869063
2356,"heggarty2024",-6.37660960697662,-0.037034832570358,-0.0304702948046564,-0.15674338656928
2357,"heggarty2024",-6.35233209963096,-0.00331939387522993,0.0180245818206233,0.00944080593733865
2358,"heggarty2024",-5.96113788013901,-0.0735946255743365,-0.0575622588259841,-0.165869533222976
2359,"heggarty2024",-6.04837826465365,-0.0686093465836128,-0.0658957400210073,-0.0981721509648494
2360,"heggarty2024",-5.80915427508173,-0.0643947806251565,0.0129582274981705,-0.0190017300174527
2361,"heggarty2024",-5.97253957806412,-0.0502752863206983,-0.104070623074186,-0.00773490145028475
2362,"heggarty2024",-5.86457720658925,-0.0412167904213951,-0.0688991553425867,-0.105709647187649
2363,"heggarty2024",-5.9385982494996,0.00221792616357164,-0.0129221095181619,-0.0774447396167938
2364,"heggarty2024",-5.91555522960095,-0.130812748543947,-0.115514666124084,-0.0108413891635394
2365,"heggarty2024",-5.78459905960601,-0.0888957625002485,0.10268002540277,-0.0834045530469801
2366,"heggarty2024",-6.14863417757501,0.0382415049309857,-0.0242579177528625,-0.197921473823
2367,"heggarty2024",-5.67884303742876,-0.0381455543475909,-0.0504843072607701,-0.0741332485272758
2368,"heggarty2024",-5.7211719197544,-0.102375769499666,0.085260344920011,-0.105820902830213
2369,"heggarty2024",-5.98235081895153,-0.110419606794459,0.114782583527349,-0.0923147569775759
2370,"heggarty2024",-6.20550408528666,-0.0517492736620662,-0.0248379350969771,-0.12004167096342
2371,"heggarty2024",-6.2326135946683,-0.0417515721370889,-0.105394480586017,-0.057245826165391
2372,"heggarty2024",-5.52947195695428,-0.0827395547106628,-0.100737788736096,-0.150936300578368
2373,"heggarty2024",-6.03746834078859,-0.156748801576112,-0.150386319761019,-0.0655269160109651
2374,"heggarty2024",-5.82283005289505,0.0289884530225168,0.00430411355283187,-0.0867692587591875
2375,"heggarty2024",-5.88531366140815,-0.122428203111333,-0.0067419291541166,-0.0887990165852969
2376,"heggarty2024",-5.99789335088181,-0.0221006502184619,-0.0241737521087448,-0.13453685939137
2377,"heggarty2024",-5.5262066468394,0.00311383235801927,-0.172661522406613,-0.234840170814342
2378,"heggarty2024",-5.74477478777997,0.116502175898637,-0.0300626610601853,-0.11833940207331
2379,"heggarty2024",-5.74424329663752,0.169002984793529,-0.102159229319778,-0.0587309010173572
2380,"heggarty2024",-5.89773972333475,-0.147614207289925,-0.0841185803341619,-0.0590352062835058
2381,"heggarty2024",-5.73717901236166,0.094010204981132,-0.060995579824703,-0.0392833905885857
2382,"heggarty2024",-5.65603503184301,-0.0580032309241852,-0.0803116949119026,-0.174951508884152
2383,"heggarty2024",-5.87424188311718,-0.0446771666637118,-0.0842860201623327,-0.192282737070754
2384,"heggarty2024",-6.05589377842277,-0.0707573710727443,-0.0234613379400532,-0.175691149900698
2385,"heggarty2024",-6.04442037181002,-0.127427509075899,-0.0345214825233986,-0.0298754225063208
2386,"heggarty2024",-5.86012700645676,-0.027915598355557,0.00195458274104889,-0.229205869950726
2387,"heggarty2024",-5.91118291108416,-0.130506442309081,0.0198244766914972,-0.13429846437287
2388,"heggarty2024",-5.26189306623339,-0.0396646505153854,-0.124167800117773,-0.0983889124268873
2389,"heggarty2024",-5.86834435075662,-0.0956412829179759,-0.014546169356402,-0.209860764307211
2390,"heggarty2024",-5.86550209408116,-0.0430790369583415,-0.0389734531201768,-0.142546298488876
2391,"heggarty2024",-5.62464488921315,0.08186143889896,0.0906794534526957,0.0612591643713379
2392,"heggarty2024",-5.95464435642344,-0.0635993967239846,-0.129876971735685,-0.0971287158297164
2393,"heggarty2024",-6.42348164063342,-0.187168605672657,-0.0548580763454657,-0.164596513732883
2394,"heggarty2024",-5.96422046863806,0.0369889864011655,0.026805760536452,-0.053271343335681
2395,"heggarty2024",-5.23416727684053,0.064890259467985,0.0669907281643368,-0.0339385611725643
2396,"heggarty2024",-5.96161255872371,-0.0181793335107524,-0.0392155984605225,0.0180460681077852
2397,"heggarty2024",-6.00850398805781,-0.0943290517695145,-0.0234133289086408,-0.182824434152383
2398,"heggarty2024",-5.72460237804312,-0.0243542216241611,-0.0230163514700958,-0.201776482791107
2399,"heggarty2024",-5.79780722009916,0.0776108200887163,0.0290618049375574,-0.0777003033394696
2400,"heggarty2024",-6.08629372469,0.0293206532967,0.0575665015291843,0.0135245446456861
2401,"heggarty2024",-5.82793822353998,-0.0889596557217613,0.0510666651437145,-0.0207866289812729
2402,"heggarty2024",-5.9659096892091,0.0601387122999211,0.0381281854005406,-0.0365938094967375
2403,"heggarty2024",-5.48613485421812,0.0004175020907133,-0.0718709483254343,-0.132952455779937
2404,"heggarty2024",-6.4470327020174,-0.0331892339282734,-0.0872735625716566,-0.154051078716384
2405,"heggarty2024",-5.95702935395804,0.0501122431228182,-0.109003939212496,-0.109957569861065
2406,"heggarty2024",-6.46385895781179,-0.133325110520187,-0.0689484375928304,-0.0540395490600161
2407,"heggarty2024",-5.83064705187861,0.0169712342742945,-0.0441625966685638,0.0200650725053393
2408,"heggarty2024",-5.80066712163522,0.134457602373856,-0.0903845794882945,0.00957264424790764
2409,"heggarty2024",-5.62643896793581,-0.149478301455843,0.0839619998158596,-0.116449044608857
2410,"heggarty2024",-5.72586474943931,0.0616646424216661,-0.093363925834249,-0.0492973192306836
2411,"heggarty2024",-5.6560454568306,-0.00936620006569244,-0.0121590250343218,0.0868229536619644
2412,"heggarty2024",-5.97902301588689,0.00021177549067132,-0.0577780865190415,0.115824495879384
2413,"heggarty2024",-6.04030094332131,-0.0129557716837565,-0.00162070578840252,-0.0872516564025266
2414,"heggarty2024",-5.58492882455195,-0.119799167812735,0.0535517201872143,-0.189740860718366
2415,"heggarty2024",-6.27938752116767,-0.115348697325796,-0.0225550979915408,-0.153429079717821
2416,"heggarty2024",-5.80086756398388,-0.144043939262802,-0.00990619954097635,-0.130914506186473
2417,"heggarty2024",-5.7084335842772,-0.0027746449082698,0.00896742839238477,-0.0601421166571568
2418,"heggarty2024",-5.82024824813835,-0.0564931048975007,0.115166779963687,0.00267017842303235
2419,"heggarty2024",-6.74161723638827,0.0423763773692133,0.0348320098252148,-0.0645630709822154
2420,"heggarty2024",-6.53111461256702,-0.0941191351198003,-0.0604985351919368,-0.216691201820864
2421,"heggarty2024",-6.12598590753527,-0.0401718896302987,0.118788537226504,-0.0507349146508234
2422,"heggarty2024",-6.04049903728579,-0.150271553988451,-0.022318014622762,-0.0837024261390753
2423,"heggarty2024",-5.81631270774608,0.0944962087028838,-0.0519992213547658,-0.0162809626517988
2424,"heggarty2024",-5.82101412491787,-0.0182198580849844,0.0245668558664121,-0.173102360872489
2425,"heggarty2024",-6.10981633499895,-0.060995046264836,-0.0155120800211379,-0.140409601083772
2426,"heggarty2024",-5.81413387458074,-0.0533392165926517,-0.110983628140164,-0.256507042469113
2427,"heggarty2024",-5.70455158410398,-0.0930873250081456,0.108247922044396,-0.126489626235929
2428,"heggarty2024",-5.76453370764163,-0.13858159172224,0.0155731236715384,-0.01647508199009
2429,"heggarty2024",-5.91510764001049,-0.0131592797112976,0.00218805472413449,-0.0618487579905479
2430,"heggarty2024",-5.29415826176163,-0.084090006006028,0.141003667075802,-0.0613917302854383
2431,"heggarty2024",-5.9385313351764,0.0702620695101678,0.0129788727943164,-0.0220416585696048
2432,"heggarty2024",-5.76176943487244,-0.102212194442831,0.0228551955519602,-0.0271735345890566
2433,"heggarty2024",-5.77397689179292,-0.0694863438338961,-0.0300766755986938,-0.143553347921827
2434,"heggarty2024",-5.6478241880372,-0.0795731282222549,-0.0296270799537504,-0.124796085362185
2435,"heggarty2024",-5.92933315127855,-0.0494586618928606,-0.00164513009766845,-0.0680171792548868
2436,"heggarty2024",-6.1175185331233,0.0606186792047765,-0.128326049560562,-0.109294943314232
2437,"heggarty2024",-5.93068561554466,-0.118446873512455,0.0133134607265532,0.0390225827383776
2438,"heggarty2024",-5.57841402405668,-0.0661014560328595,-0.070671915184363,-0.0220642725818472
2439,"heggarty2024",-6.19297125735108,0.0759674486466468,0.01335778984668,-0.0782233598226691
2440,"heggarty2024",-5.55239433465286,-0.171046123325074,-0.0294401461191683,-0.0942593951638871
2441,"heggarty2024",-5.82339506105496,0.130114815020229,-0.0513596935690033,-0.0418840499587144
2442,"heggarty2024",-5.81941712770638,0.130870606950158,-0.13527433345015,0.0110729666396036
2443,"heggarty2024",-5.99195712547448,0.0199656287367865,-0.0316389050844023,-0.0659730427762714
2444,"heggarty2024",-6.25372394660496,-0.203003818652816,0.133831924417212,-0.0691533369003755
2445,"heggarty2024",-5.58378482553132,-0.0680030844164126,-0.00701990954092793,-0.136038009074226
2446,"heggarty2024",-5.7954630019135,-0.0355508274332716,-0.114055081099602,-0.0993822277035571
2447,"heggarty2024",-6.76786077913462,-0.0939787037626845,0.021287079648581,-0.220743536878915
2448,"heggarty2024",-6.31514130309699,0.13020160239266,-0.0263377777250201,0.133573833031557
2449,"heggarty2024",-6.09611163488694,0.00736711844769777,-0.0900433552799761,-0.127272301917323
2450,"heggarty2024",-5.89621445824546,-0.0438103394074326,-0.0942007276358143,-0.139970639517617
2451,"heggarty2024",-6.14882712286385,-0.167985811070802,-0.010083327082766,-0.0359946430879528
2452,"heggarty2024",-6.4285136818994,-0.00453213212689014,-0.0173918971529974,-0.132142648098363
2453,"heggarty2024",-5.97485153879128,-0.0907187273480681,-0.0819750126350306,-0.0110888529929857
2454,"heggarty2024",-5.95396253422957,0.0811196435879358,-0.083052294887446,-0.14063485289159
2455,"heggarty2024",-5.84529416648676,0.0486567248188872,-0.0917985679005007,-0.00790311317030323
2456,"heggarty2024",-5.9129731978342,-0.183654390043289,-0.0886559905606876,-0.232768484418294
2457,"heggarty2024",-5.90020532945266,-0.0417213091910084,-0.140245550491359,-0.136152335436064
2458,"heggarty2024",-5.47773517439823,-0.00282181553738226,-0.166526494997349,-0.161018826113282
2459,"heggarty2024",-5.77714634260865,-0.190317684833367,0.0880506253508954,-0.149193362058373
2460,"heggarty2024",-6.1519363987376,0.0342077845865376,-0.0269076779282071,-0.0705800660523855
2461,"heggarty2024",-5.78443117825534,-0.0332453511902058,-0.159619671289081,-0.201099742699731
2462,"heggarty2024",-5.61986574742188,-0.0939304879194707,-0.0330098563675456,-0.0516528016144242
2463,"heggarty2024",-5.70579986219338,-0.0686938928936861,0.120779153954831,-0.0695709640696236
2464,"heggarty2024",-5.86062098896065,-0.238744201719669,0.00100576010260631,-0.0221394185998519
2465,"heggarty2024",-5.93799019304273,-0.0612166226726524,-0.0550479459978089,-0.188254596245483
2466,"heggarty2024",-6.03956013410996,-0.0512739970710795,-0.0790911434271607,-0.176067920866075
2467,"heggarty2024",-6.08044922776907,0.0823930298515266,0.102787925573907,-0.0621244089215756
2468,"heggarty2024",-6.22850272746747,-0.127852817824967,-0.112791365543626,-0.112137315925316
2469,"heggarty2024",-5.9081737084901,0.0342446059920548,-0.089541076686512,-0.0677299965276988
2470,"heggarty2024",-5.86709478656959,-0.092904454980197,-0.0482284271527311,-0.216580038266252
2471,"heggarty2024",-5.74690872971417,-0.0679519790905783,-0.134274503545303,-0.182035833699935
2472,"heggarty2024",-5.60436721640146,0.0217790193628385,0.0196806309149029,0.0177573077282705
2473,"heggarty2024",-6.035300080825,0.020442497737068,0.0327345153245312,-0.0399127986841034
2474,"heggarty2024",-5.96756329309685,-0.0211561596565131,0.145672034439611,-0.0829323247366
2475,"heggarty2024",-5.85963793032346,-0.109609061224976,0.0154663150565827,-0.140131785103963
2476,"heggarty2024",-5.94172774505213,0.0410358269395987,0.137829486051579,0.131834807834711
2477,"heggarty2024",-5.71428644753894,0.0962332272854119,-0.0771033406981435,0.0015923488559392
2478,"heggarty2024",-6.01730267827969,-0.0892294753125505,-0.0947413162288281,-0.1974365751628
2479,"heggarty2024",-5.73468021491864,-0.0612137426863185,-0.181216891196313,-0.216008447515511
2480,"heggarty2024",-5.71531286466736,0.00409926220159364,-0.0208204640842861,-0.0967327138394151
2481,"heggarty2024",-5.98776998967991,-0.0333297379965158,-0.0147233323983969,-0.134049739832177
2482,"heggarty2024",-5.82037594148052,-0.0315419433959685,-0.0521308553670402,-0.0313153572202253
2483,"heggarty2024",-5.60601107664171,-0.0620088557577941,0.0434399642735439,-0.193324397621981
2484,"heggarty2024",-6.08837501968944,-0.0909462290901384,-0.136172717414008,-0.0492152441516844
2485,"heggarty2024",-5.56386683342645,0.170125102450361,0.0269288064821522,0.167597443307053
2486,"heggarty2024",-6.0071904631968,0.00464751830672766,0.051136125036941,-0.0085472598803114
2487,"heggarty2024",-5.80331591774257,-0.0748147923533309,-0.00290517842671171,-0.136266942760831
2488,"heggarty2024",-5.65777950146075,0.165694807092895,-0.0947428508192959,-0.125314392707561
2489,"heggarty2024",-5.88535439696014,-0.000480874938937295,-0.0152181094769321,-0.103752689906784
2490,"heggarty2024",-5.8233299259118,-0.14016187839617,0.00741747721183442,-0.17697762555002
2491,"heggarty2024",-5.93305966078633,0.0515687436437122,-0.0308735102331677,0.0123569886331214
2492,"heggarty2024",-6.0221340711268,0.0528756666505799,-0.0500124719454398,-0.129544798097442
2493,"heggarty2024",-6.66071593335677,0.013647350176876,0.0114511057833661,-0.0409184209336299
2494,"heggarty2024",-5.95646624699538,0.0750695479178276,-0.0659001594080984,0.0793914928393719
2495,"heggarty2024",-5.83476110853163,-0.0452865576548436,-0.00155368031887366,-0.0512767483426415
2496,"heggarty2024",-5.44717478119645,-0.0119793237628529,-0.0590182505519436,-0.0291879073029131
2497,"heggarty2024",-5.45510039756247,0.0431499012521154,-0.0781916064962721,-0.0872747546993293
2498,"heggarty2024",-5.92275389404713,-0.0922428740162724,-0.0831752369107038,-0.0171762163301256
2499,"heggarty2024",-6.05879690675951,-0.0125171984968494,-0.0641237175579376,-0.151892765139805
2500,"heggarty2024",-5.88703594500058,0.0282474920092324,-0.0657507792186534,-0.0453467842409343
2501,"heggarty2024",-5.95781712192622,-0.0595785547925295,-0.0263912326475098,-0.132141112159863
2502,"heggarty2024",-6.14326348529086,0.107590390391072,-0.0380036119876194,-0.0546932872258676
2503,"heggarty2024",-5.79010494295525,-0.000841246471630064,-0.0154192022687059,-0.0206427455441923
2504,"heggarty2024",-5.85164283395754,-0.0902650964999174,0.0422843061517927,-0.134870853949764
2505,"heggarty2024",-6.07872626404563,0.0287208973340035,-0.146023027002378,-0.0799379549889508
2506,"heggarty2024",-5.95348033518995,0.0477906586116951,-0.0598197024442562,-0.132084637849904
2507,"heggarty2024",-5.6336584485392,-0.0377795004581815,-0.0191993711661315,0.0555962191614064
2508,"heggarty2024",-5.90882472980172,-0.0957605321334324,-0.000129502612737694,0.0237254193134065
2509,"heggarty2024",-5.93898192290249,0.0265394902702415,-0.0338913965770676,-0.0345913944657944
2510,"heggarty2024",-5.90763521062723,0.0267978794868033,-0.091002015052559,-0.0548212102557802
2511,"heggarty2024",-5.89153598885907,0.00465244530768378,-0.0596250499097808,-0.0384905211898612
2512,"heggarty2024",-6.5513189019783,-0.148182028838993,0.158159605289844,-0.109045258013622
2513,"heggarty2024",-6.27441579563729,0.0617349298553242,0.0479418552011872,-0.0893369485440266
2514,"heggarty2024",-5.57043540541511,-0.105383495285867,-0.117648868903159,-0.0888780286014334
2515,"heggarty2024",-5.97722116520673,0.153836380108174,0.0545093772159231,0.0551198825459336
2516,"heggarty2024",-5.91196829210346,0.0841075001164303,-0.0281186849344108,-0.0902557797821732
2517,"heggarty2024",-5.8859466741922,-0.167267770767402,0.0455783183060904,-0.140178306102985
2518,"heggarty2024",-5.7307063095473,-0.0631115160057136,-0.258482127894807,0.00704316027274391
2519,"heggarty2024",-6.25044503701572,-0.0624524033027231,0.0249676686963658,-0.0890312613963358
2520,"heggarty2024",-6.13462489737709,-0.00482512806674576,-0.078123803199106,0.0530075164344229
2521,"heggarty2024",-5.86543279547704,-0.0499193088676692,0.199152523007153,-0.0909836069664608
2522,"heggarty2024",-5.91040872683705,0.00215709800002021,-0.0415086433722868,-0.106696317082625
2523,"heggarty2024",-6.07301048232721,-0.09757728854022,-0.101445528429167,-0.0556872807698714
2524,"heggarty2024",-6.02560115659956,-0.0307602068249244,-0.121263653040962,-0.142428885663945
2525,"heggarty2024",-5.86362050618565,-0.0362718991998214,-0.0367074464460916,-0.0656829398410884
2526,"heggarty2024",-5.84382849620688,0.0199059492868769,-0.0123338895173572,0.0547712905339874
2527,"heggarty2024",-6.02014112635293,0.0180557265155028,0.0422368720263844,0.0107300091083381
2528,"heggarty2024",-5.7773965882371,-0.0127645907789398,-0.0983356372081036,-0.0359150651524883
2529,"heggarty2024",-5.86470911057709,0.025858266635421,-0.048063732925124,-0.127023148094797
2530,"heggarty2024",-5.00524580833768,-0.235197483310101,0.101928110489922,-0.068820458976583
2531,"heggarty2024",-5.81167864242609,-0.117784861011635,-0.069844836023835,-0.164004793328947
2532,"heggarty2024",-5.83980103947899,-0.238888286097774,-0.043350004119653,-0.283469915100358
2533,"heggarty2024",-5.60141269863047,0.0820921276340306,0.0538525936574475,-0.045573891103477
2534,"heggarty2024",-5.82174783072869,0.0562546432959324,-0.0147408511458571,-0.0762223677027073
2535,"heggarty2024",-6.85870060953021,-0.00839300941771132,-0.0266732931696567,-0.0199367146228657
2536,"heggarty2024",-5.66234993238614,0.0828912652101183,-0.0170975490974406,-0.00336909060055858
2537,"heggarty2024",-5.82309686908804,-0.0841189632271189,-0.00465459299247135,-0.0614303884479612
2538,"heggarty2024",-6.01942592283232,0.0144871301396309,-0.0626675544213703,-0.132045531668776
2539,"heggarty2024",-6.66559616274834,-0.296424920062793,-0.077509311761297,-0.1022401957066
2540,"heggarty2024",-6.16555526488882,0.0374594134473743,-0.0706627829763117,0.0552657576169243
2541,"heggarty2024",-5.8262372320763,-0.192330415001091,-0.063319042647255,-0.03170639342966
2542,"heggarty2024",-6.0291588392646,0.00469014710656056,0.0352865654640231,0.0189996962243609
2543,"heggarty2024",-6.0042014741397,0.100923218025824,-0.148333178974309,-0.100320989436127
2544,"heggarty2024",-5.61576373491557,-0.0114602610019579,0.0605290708537368,-0.00820551435561636
2545,"heggarty2024",-6.24962466416491,-0.0817490645073476,-0.096157067749069,-0.0443508007173049
2546,"heggarty2024",-5.81243128900337,-0.0548812363728383,-0.0494725763028108,-0.0957389787718079
2547,"heggarty2024",-5.83041248209678,-0.0189258284634022,-0.0057432967189046,-0.0325652545824771
