"longitude_norm","latitude_norm","spline_mean","spline_lower","spline_upper","spline_prob_positive","longitude","latitude"
0.0753768844221105,-3,-0.0817366265670518,-1.65878156613507,1.42741804284177,0.447875,34.6860931416301,8.9683272991884
0.105527638190955,-3,-0.0653534628740822,-1.63001631502345,1.42559286614256,0.4535,35.5608021093932,8.9683272991884
0.135678391959799,-3,-0.0488634765766323,-1.60645892421458,1.42847146000129,0.46325,36.4355110771563,8.9683272991884
0.165829145728643,-3,-0.0322684897067429,-1.5703587825854,1.42388077249749,0.470125,37.3102200449195,8.9683272991884
0.195979899497488,-3,-0.0155703242964575,-1.53689917539633,1.41946467061892,0.4805,38.1849290126826,8.9683272991884
0.226130653266332,-3,0.00122919762218476,-1.50483471874773,1.41600892260452,0.489375,39.0596379804458,8.9683272991884
0.256281407035176,-3,0.0181282540171406,-1.46811491812061,1.42020425655205,0.4995,39.9343469482089,8.9683272991884
0.28643216080402,-3,0.0351250228563691,-1.43150602555281,1.42418032504574,0.51125,40.809055915972,8.9683272991884
0.316582914572864,-3,0.0522176821078295,-1.39499116617309,1.41977939448441,0.52125,41.6837648837352,8.9683272991884
0.346733668341709,-3,0.0694044097394793,-1.35853640403743,1.42330329003641,0.531875,42.5584738514983,8.9683272991884
0.376884422110553,-3,0.0866833837192784,-1.32369570448894,1.42771444052466,0.543625,43.4331828192615,8.9683272991884
0.407035175879397,-3,0.104052782015185,-1.2907410795235,1.42736591072853,0.554375,44.3078917870246,8.9683272991884
0.437185929648241,-3,0.121510784568531,-1.25533600396302,1.42260230283963,0.565625,45.1826007547877,8.9683272991884
0.467336683417085,-3,0.139055951352434,-1.23293118165791,1.42241321121897,0.578125,46.0573097225509,8.9683272991884
0.49748743718593,-3,0.15668808117505,-1.20422008877278,1.42849468627636,0.589,46.932018690314,8.9683272991884
0.527638190954774,-3,0.174407824444621,-1.16608749903624,1.43363890463828,0.60075,47.8067276580772,8.9683272991884
0.557788944723618,-3,0.192215907408865,-1.14477127294176,1.44047422370102,0.61275,48.6814366258403,8.9683272991884
0.587939698492462,-3,0.210113056315504,-1.11818422044023,1.44748842411595,0.625,49.5561455936034,8.9683272991884
