"sample_id","tree","R2_full","partial_R2_phylo","prop_residual","prop_phylo_norm","prop_residual_norm","shapley_longitude_norm","shapley_norm_longitude_norm","shapley_latitude_norm","shapley_norm_latitude_norm","shapley_log_n_speakers_norm","shapley_norm_log_n_speakers_norm","shapley_n_segments_norm","shapley_norm_n_segments_norm","shapley_delta_norm","shapley_norm_delta_norm"
29,"long_v3_CCD0.0.25",0.999759505771958,1.12086004401761,0.000240494228042114,0.736123914751894,0.000157944387050356,0.079707886045935,0.0523480887965435,0.18686526627768,0.122723610389773,0.0197597346069918,0.0129771894992528,0.0256598275680061,0.0168520707130519,0.0895580584760591,0.0588171814624341
30,"long_v3_CCD0.0.25",0.9999493241137,0.747817739893178,5.0675886299844e-05,0.704896093348645,4.77672999370713e-05,0.151893527572885,0.143175467068173,0.0576678402847642,0.0543579446703023,0.00276347929063523,0.00260486700448817,0.0109415546999794,0.0103135546961987,0.0897559249221736,0.0846043059122562
31,"long_v3_CCD0.0.25",0.999908184068595,0.668601034554539,9.18159314053484e-05,0.742132206938306,0.000101913632023238,0.119751142269629,0.132921091806497,0.0328430269580319,0.036455025970963,0.0101327722568702,0.0112471507651861,0.00733791333586865,0.00814491982038057,0.0621613335167756,0.0689976910666442
32,"long_v3_CCD0.0.25",0.999852491670427,0.662740284014485,0.000147508329573077,0.533075375623952,0.000118648375678203,0.357310418748239,0.287402758339655,0.0829019862280376,0.0666822411651032,0.0131346650821708,0.0105648723810185,0.022607204423926,0.0181841126618892,0.104397284154211,0.0839719914527035
33,"long_v3_CCD0.0.25",0.999037407102459,1.27332449245338,0.000962592897540844,0.917019080256963,0.000693237316015196,0.0340653243437272,0.0245330648891792,0.0098475328925811,0.00709196721611445,0.00160000686617058,0.00115228822936844,0.00244607595094182,0.00176160776932003,0.06630141037701,0.0477487543230394
34,"long_v3_CCD0.0.25",0.996591692143452,0.965394029868497,0.00340830785654786,0.791080492012108,0.00279289675786983,0.0704970055803334,0.0577679208016929,0.0997592340407699,0.0817465009168051,0.00502962827449392,0.00412146821600569,0.00988960267983277,0.00810391561550475,0.0663708662231809,0.0543868056800142
35,"long_v3_CCD0.0.25",0.976465122844139,0.82175626150026,0.0235348771558613,0.800500244305498,0.0229261105702702,0.100792307656861,0.0981851562118057,0.0509912316406524,0.0496722632952735,0.0147101479021848,0.0143296468078877,0.0059183642968124,0.00576527650283778,0.00885022734595112,0.00862130230642707
36,"long_v3_CCD0.0.25",0.97311014659866,1.01656258181861,0.0268898534013395,0.860649144000203,0.0227656710231768,0.0293733422624622,0.0248682592953474,0.00722051965930009,0.00611308558386629,0.000513517078974769,0.000434757330589982,0.0249735552287774,0.0211432815988934,0.0756245842943094,0.0640258011679227
37,"long_v3_CCD0.0.25",0.977689949796649,0.871812982142963,0.0223100502033511,0.869477071664497,0.022250273300377,0.0283548904588333,0.028278917185786,0.0451117038281479,0.0449908328342169,0.0051613401128171,0.00514751096746207,0.00154592445728732,0.00154178235202775,0.0283896781778888,0.0283136116956336
38,"long_v3_CCD0.0.25",0.971809681068575,0.690190409978811,0.0281903189314249,0.7064999099705,0.028856468445719,0.137009875330988,0.140247478358015,0.0458026545811153,0.0468849912576463,0.00255535647718083,0.0026157406636905,0.00694044056346056,0.00710444619679811,0.0662260155170418,0.0677909651076307
39,"long_v3_CCD0.0.25",0.971131622066936,1.11825983998487,0.0288683779330643,0.761781042360542,0.0196657183301918,0.102815512047881,0.0700399899362634,0.0481005417005914,0.0327670542074363,0.00839787733916126,0.00572080255795361,0.0193722502184561,0.0131967655786373,0.142140009984824,0.0968286270289759
40,"long_v3_CCD0.0.25",0.980890628994416,0.91602145879627,0.0191093710055836,0.79695624532151,0.0166255194360602,0.0205207592592462,0.0178534542977696,0.047809886945482,0.0415955189951412,0.00482720601664104,0.00419976185653011,0.025974612175954,0.0225984109811501,0.115136643593802,0.100171089111839
