"sample_id","tree","R2_full","partial_R2_linear","partial_R2_spline","partial_R2_phylo","prop_residual","shapley_log_n_speakers","shapley_n_segments","shapley_delta","prop_linear_norm","prop_spline_norm","prop_phylo_norm","prop_residual_norm","shapley_norm_log_n_speakers","shapley_norm_n_segments","shapley_norm_delta"
10490,"long_v3_CCD0.0.25",0.915689663418496,0.0251759792780154,0.0418764174713633,1.19181061526012,0.0843103365815039,0.00206871011928895,0.00105160588371531,0.0103357841079593,0.0101063239684863,0.0314516567293041,0.895119989266883,0.0633220300353269,0.00155372318056594,0.000789817975516847,0.00776278281240351
10491,"long_v3_CCD0.0.25",0.822570881754842,0.005131895788098,0.0863956422934581,0.7278353758889,0.177429118245158,0.0011561760685357,0.00412713110127167,0.00131119164287665,0.00660602874245333,0.0865466978499626,0.729107935185063,0.177739338222521,0.00115819754571688,0.00413434704490864,0.00131348415182781
10492,"long_v3_CCD0.0.25",0.835471798859025,0.0395975708920673,0.0686916861405806,1.07847290721302,0.164528201140975,0.0062654664873119,0.0789081226800145,0.00725701226245212,0.0658279761579856,0.0489214027342374,0.768075591036674,0.117175030071103,0.00446219079142061,0.0561974274547772,0.00516835791178788
10493,"long_v3_CCD0.0.25",0.777088413552667,-0.00757096072203888,-0.000674443563709391,1.43156566417558,0.222911586447333,0.0763274771876257,0.00208376277749399,0.00046693759735235,0.0455060608343021,0,0.825892740114045,0.128601199051653,0.0440345216834907,0.00120215550925723,0.000269383641554218
10494,"long_v3_CCD0.0.25",0.782596860371043,0.184062342301214,0.677716234274392,0.483281045827891,0.217403139628957,0.147080075451425,0.0113972137476519,0.202978416877772,0.207750342522701,0.389524296993018,0.277770695323113,0.124954665161168,0.0845357689464769,0.00655066449380023,0.116663909082423
10495,"long_v3_CCD0.0.25",0.892350518292696,0.321285817721147,0.153673201727578,0.687370645386368,0.107649481707304,0.0596482153606174,0.0198501734698559,0.274627352797334,0.271814981573571,0.117954369269871,0.527602535898898,0.0826281132576603,0.0457839593490581,0.0152363239993209,0.210794698225192
10496,"long_v3_CCD0.0.25",0.826869521952858,0.132977938861546,0.290732329564661,0.599224447443202,0.173130478047142,0.00108386764341328,0.00721301383686526,0.184051084627509,0.153212179223101,0.231578917544931,0.477304155038916,0.137904748193051,0.00086334015896845,0.00574542892797329,0.146603410136159
10497,"long_v3_CCD0.0.25",0.707035479836792,0.0272922246711705,0.240182839002944,0.514861809680024,0.292964520163208,0.000514124119458226,0.0106124617480223,0.174171819988405,0.150245088619236,0.194746909797393,0.417464240260101,0.23754376132327,0.000416866100560865,0.00860487843074021,0.141223344087935
10498,"long_v3_CCD0.0.25",0.903584647916029,0.110077505578629,0.228123960927468,0.75930357519234,0.0964153520839713,0.023243646639052,0.085286647683496,0.0179911978035625,0.104531737865275,0.188475441474321,0.627334699807829,0.0796581208525757,0.0192038422617137,0.070463613329608,0.0148642822739537
10499,"long_v3_CCD0.0.25",0.888981574567239,0.0480616290450833,0.0509684949414783,0.868510609343298,0.111018425432761,0.037146457729931,0.0120635141216491,0.0173167702779639,0.0606429081259357,0.0464606811804279,0.791696803463582,0.101199607230054,0.0338611083484842,0.0109965790468223,0.0157852207306292
